StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1.2;Q1.3_Browser;Q1.3_Version;Q1.3_Operating System;Q1.3_Resolution;Q2.2_1;Q2.2_2;Q2.2_3;Q2.2_4;Q2.2_5;Q2.3_1;Q2.3_2;Q2.3_3;Q3.2_1;Q3.2_2;Q3.2_3;Q3.2_4;Q3.2_5;Q3.3_1;Q3.3_2;Q3.3_3;Q5.3;Q5.4;Q5.5;Q5.6;Q6.2_1;Q6.2_2;Q6.2_3;Q6.2_4;Q7.2;Q7.3;Q8.3_First Click;Q8.3_Last Click;Q8.3_Page Submit;Q8.3_Click Count;Q8.5_First Click;Q8.5_Last Click;Q8.5_Page Submit;Q8.5_Click Count;Q8.6;Q8.7;Q10.3_First Click;Q10.3_Last Click;Q10.3_Page Submit;Q10.3_Click Count;Q10.5_First Click;Q10.5_Last Click;Q10.5_Page Submit;Q10.5_Click Count;Q10.6;Q10.7;Q14.2_First Click;Q14.2_Last Click;Q14.2_Page Submit;Q14.2_Click Count;Q15.2;Q15.3;Q15.4;Q15.5;Q15.6;Q15.7;Q16.2;Q16.3;Q16.7_1;Q16.7_2;Q16.7_3;Q16.8_1;Q16.8_1_TEXT;Q298;Q17.1;Q17.1_7_TEXT;Q6.3_1;Q6.3_2;Q6.4;Q5.8;Q5.9;Q5.10;Q16.5;Q16.6;Q18.2;Q18.3;Q4.2;Q4.3;Q4.4;Q20.2;Q20.3;Q20.4;Q20.5;Q18.4;Q18.5;Q19.2_8;Q19.3;Q19.4;Q19.4_9_TEXT;Q19.5;Q19.6;Q19.7;Q19.7_2_TEXT;Q19.8;Q19.9;Q19.9_2_TEXT;Q19.10;Q20.6
2021-01-28 10:42:35;2021-01-28 11:23:07;0;100;2432;1;2021-01-28 11:23:07;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;360x780;1;1;1;5;3;3;3;1;;;;;;;;;3;2;1;4;;;;;2;2;;;;;;;;;;;16.457;26.144;30.186;3;13.483;45.982;52.101;6;7;7;2.1;96.853;115.085;8;4;4;4;6;4;4;2;Concerned about the health risks and long-term outcomes after the vaccine is taken;1;1;1;;;2;7;99;;;;2;5;3;1;2;2;2;5;3;2;3;1;Because I don't trust algorithms alone to come up with a fair representation ;1;2;;28;1;2;;2;2;1;;7;1;;1;
2021-01-28 11:18:51;2021-01-28 11:26:29;0;100;457;1;2021-01-28 11:26:29;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.88;Macintosh;1440x900;;;;;;;;;7;7;7;5;4;7;7;7;;;;;6;7;3;5;5;5;;;;;;;;;;;0;0;15.456;0;0;0;25.758;0;7;3;0;0;24.592;0;6;1;1;6;5;7;4;I believe that the vaccine works and I would like to return to normal life as soon as possible. The side effects seem minor in comparison the disease.;4;4;4;;;2;7;99;7;6;6;;;;1;2;5;6;4;7;1;7;3;It may not take into the specific needs of each person ;1;2;;21;2;4;;2;3;1;;7;1;;3;
2021-01-28 11:11:19;2021-01-28 11:27:56;0;100;997;1;2021-01-28 11:27:57;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 8.0.0;360x720;3;3;3;6;2;5;5;4;;;;;;;;;2;6;2;3;;;;;3;3;11.191;23.712;28.782;4;10.605;33.435;38.453;9;7;3;;;;;;;;;;;14.28;58.011;58.86;8;6;3;3;6;5;5;4;I will take on the basis that it has to be done. It's the only way we can get back to a normal life again. But every country must be allowed access to a vaccine because if poorer countries can't afford it or can't get it then the virus will always be with us ;3;3;3;;;1;7;99;;;;5;4;6;2;2;3;4;2;2;1;3;4;;1;2;;64;1;5;;2;2;1;;11;1;;1;Survey was interesting 
2021-01-28 11:23:20;2021-01-28 11:30:18;0;100;417;1;2021-01-28 11:30:18;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;375x667;7;7;7;7;5;7;7;7;;;;;;;;;6;7;3;3;;;;;7;6;;;;;;;;;;;1.177;8.382;18.033;3;1.239;19.754;23.832;4;7;2;4.537;10.64;16.141;2;7;1;1;7;7;7;4;I am keen to get the vaccine and trust ot;4;1;4;;;2;7;99;;;;7;1;6;2;2;7;7;2;5;6;4;6;;2;2;;40;2;6;;2;2;1;;12;1;;1;
2021-01-28 11:22:59;2021-01-28 11:31:23;0;100;503;1;2021-01-28 11:31:23;51.908203125;-8.1775054931640625;anonymous;EN-GB;1;Edge;88.0.705.50;Windows NT 10.0;1280x720;;;;;;;;;6;6;6;6;4;5;6;6;;;;;6;7;4;5;6;6;1.806;1.806;20.441;1;1.795;26.017;28.468;3;7;4;;;;;;;;;;;3.256;40.721;41.71;5;6;4;4;6;6;6;3;We need as many people as possible to take the vaccine if we want life to return to normal and I believe getting the vaccine will protect me from getting Covid-19;3;2;4;;;1;7;99;5;5;4;;;;2;2;2;2;5;5;4;4;5;;1;2;;22;2;6;;2;2;1;;7;1;;1;
2021-01-28 11:08:30;2021-01-28 11:31:57;0;100;1406;1;2021-01-28 11:31:57;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.88;Windows NT 6.1;1536x864;;;;;;;;;1;1;1;2;1;1;1;2;;;;;3;2;2;3;2;2;14.449;14.449;24.466;1;2.577;2.577;42.977;1;7;7;;;;;;;;;;;4.162;4.162;34.835;1;1;7;7;1;1;2;1;who sane would take EXPERIMENTAL, dna altering poison with skiiped animal trials and that will not protect against infection and spread ingto others? AND it is NOT a vaccine - is a medical device, an operating system as per pfizer and moderna. AND hearing and reading about SO MANY deaths and severe side effects after injection ONLY suicides would take it - AND we do not know about long term side effects yetr;1;1;1;;;1;7;99;1;7;1;;;;2;2;6;7;4;1;3;6;1;because it is AI based - and AI can be programmed and given data that will produce whatever result you want;1;1;"heard about few, can;t recall details just right now";50;1;8;;2;5;1;;9;2;Polish;3;seasonal flu with 99,9 survival rate, not pandemic! Great Reset, Agenda 2030, etc - it is NOT about our health - just the opposite. Crimes Against Humanity
2021-01-28 11:12:36;2021-01-28 11:35:25;0;100;1369;1;2021-01-28 11:35:26;52.2716064453125;-9.705596923828125;anonymous;EN-GB;1;Chrome;87.0.4280.88;Windows NT 6.1;1366x768;;;;;;;;;6;6;6;7;5;7;7;7;;;;;7;7;2;5;6;6;3.021;4.401;19.259;3;3.784;6.275;8.208;7;7;6;;;;;;;;;;;3.986;3.986;9.923;1;7;7;5;7;6;7;4;because i believe it is the first major step on getting back to normality and making one safe;4;3;4;;;2;7;99;7;1;6;;;;1;1;5;6;3;7;5;7;7;;1;1;in assessing insurance liabilities;65;1;3;;1;9;1;;7;1;;1;no thanks
2021-01-28 11:19:39;2021-01-28 11:35:48;0;100;968;1;2021-01-28 11:35:48;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Edge;88.0.705.53;Windows NT 10.0;1366x768;;;;;;;;;4;4;4;6;4;5;6;5;;;;;5;7;2;4;5;4;1.981;3.371;5.193;2;127.789;127.789;139.225;1;6;6;;;;;;;;;;;10.149;10.149;11.899;1;6;4;4;6;6;6;1;allergies should not take as per there recommendations;4;4;4;;;2;7;99;6;6;6;;;;2;2;5;6;4;4;5;2;4;;2;2;;72;2;3;;2;2;1;;20;1;;2;
2021-01-28 11:15:01;2021-01-28 11:37:21;0;100;1339;1;2021-01-28 11:37:21;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;80.0.3987.119;Android 9.0;1152x864;7;6;7;6;6;7;7;7;;;;;;;;;7;6;6;7;;;;;6;7;;;;;;;;;;;0;0;2.085;0;0;0;10.982;0;7;6;0;0;1.994;0;7;6;6;7;6;7;4;fhryht;3;4;4;;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 11:35:38;2021-01-28 11:48:39;0;100;781;1;2021-01-28 11:48:39;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 10;412x869;4;4;4;5;4;4;4;4;;;;;;;;;4;2;2;4;;;;;4;4;9.755;9.755;19.033;1;83.658;90.336;92.301;3;6;4;;;;;;;;;;;44.555;46.081;69.411;2;2;6;4;2;2;2;1;Had not enough time spend on vaccine 'a explore. ;2;1;2;;;2;7;99;;;;7;7;4;2;2;5;5;4;4;6;4;4;;;2;;52;2;5;;2;4;1;;30;2;Latvian;3;
2021-01-28 11:47:02;2021-01-28 11:53:35;0;100;393;1;2021-01-28 11:53:36;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 10.0;1366x768;;;;;;;;;5;5;5;7;4;4;5;5;;;;;6;7;2;4;5;4;;;;;;;;;;;0;0;40.802;0;0;0;15.549;0;5;4;0;0;23.73;0;7;5;3;7;7;7;4;The reward outweighs the risk;3;2;3;;;2;7;99;7;6;5;;;;2;2;3;3;1;4;7;1;5;;;2;;18;2;2;;2;8;1;;9;1;;1;
2021-01-28 11:40:48;2021-01-28 11:55:32;0;100;883;1;2021-01-28 11:55:32;52.0500030517578125;-9.516693115234375;anonymous;EN-GB;1;Edge;88.0.705.53;Windows NT 10.0;1440x900;;;;;;;;;5;5;5;5;5;6;5;6;;;;;5;6;3;3;5;4;;;;;;;;;;;0;0;31.133;0;0;0;41.934;0;5;3;0;0;51.151;0;6;3;3;6;6;6;4;It is safer to get the vaccine than to get covid19;4;3;4;3;;2;7;99;6;4;5;;;;2;2;4;6;5;5;5;3;4;;1;2;;69;1;3;;2;8;1;;12;1;;1;No comments
2021-01-28 11:57:59;2021-01-28 12:06:42;0;100;523;1;2021-01-28 12:06:43;52.65960693359375;-7.2545928955078125;anonymous;EN-GB;1;Firefox;84.0;Windows NT 10.0;1366x768;;;;;;;;;6;6;6;7;5;3;6;6;;;;;5;7;6;4;4;4;;;;;;;;;;;0;0;15.14;0;0;0;18.599;0;7;2;0;0;25.176;0;7;2;2;7;7;7;4;I will take any approved vaccine offered to me, vaccines help prevent illness/death to myself and others. I trust the consensus of the scientific community, whom are qualified and experienced in the research and evaluation of data, far more so than the opinion of politicians or the average person.;4;1;4;3;Doctor;2;7;99;6;6;6;;;;2;2;3;3;3;6;5;4;4;;;2;;33;1;7;;2;9;1;;7;1;;1;
2021-01-28 12:06:19;2021-01-28 12:09:04;0;100;164;1;2021-01-28 12:09:04;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;80.0.3987.119;Android 9.0;1366x768;7;7;7;7;7;7;7;7;;;;;;;;;7;7;7;7;;;;;7;7;1.121;1.121;2.397;1;0.876;0.876;2.093;1;7;7;;;;;;;;;;;0.808;0.808;1.801;1;7;7;7;7;7;7;4;good;4;4;4;;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:07:33;2021-01-28 12:09:17;0;100;103;1;2021-01-28 12:09:17;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;Unknown;iPhone;375x667;3;4;7;6;6;2;5;7;;;;;;;;;3;3;1;5;;;;;4;1;;;;;;;;;;;0.588;0.588;2.093;1;0.319;1.534;2.13;2;2;3;0.39;1.214;2.086;2;3;5;4;5;5;6;3;Bbcvvvvcy;1;2;3;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:08:18;2021-01-28 12:10:07;0;100;108;1;2021-01-28 12:10:08;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.101;Android 10;360x780;5;4;5;5;5;5;6;5;;;;;;;;;4;6;6;5;;;;;6;6;0.589;0.589;1.478;1;0.667;0.667;1.575;1;6;5;;;;;;;;;;;0.713;1.34;2.112;2;6;6;6;6;5;7;2;I don't trust it;2;2;2;3;Dk;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:04:54;2021-01-28 12:10:55;0;100;361;1;2021-01-28 12:10:56;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Firefox;66.0;Windows NT 6.1;1366x768;;;;;;;;;4;4;4;5;3;4;4;4;;;;;6;6;5;4;5;4;0;0;2.692;0;0;0;8.133;0;5;4;;;;;;;;;;;0;0;101.3;0;4;4;4;4;4;4;3;cause i dont wanna get covid and i wanna go back to normality;3;3;3;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:06:23;2021-01-28 12:11:27;0;100;303;1;2021-01-28 12:11:27;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.101;Android 11;360x800;1;1;1;4;1;1;1;1;;;;;;;;;1;1;1;1;;;;;1;1;;;;;;;;;;;4.104;4.104;8.883;1;1.235;1.235;2.013;1;7;4;4.9;5.349;7.896;2;1;7;7;1;1;7;1;It's the most unsafe thing I believe to be available;1;1;1;;;2;7;99;;;;1;1;1;1;1;1;1;4;1;1;4;1;It's an invasion of privacy;1;1;All our data is recorded;33;2;6;;2;4;1;;21;1;;1;
2021-01-28 12:08:48;2021-01-28 12:11:32;0;100;163;1;2021-01-28 12:11:32;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;Unknown;iPhone;375x812;4;4;7;7;2;6;5;6;;;;;;;;;3;2;5;4;;;;;5;3;;;;;;;;;;;0.492;0.971;1.751;2;0.388;0.388;1.493;1;5;5;0.452;0.452;1.716;1;4;5;5;4;5;5;4;Good for health;2;3;3;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:07:22;2021-01-28 12:12:07;0;100;284;1;2021-01-28 12:12:07;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.96;Macintosh;1440x900;;;;;;;;;1;1;1;5;3;5;5;5;;;;;6;6;5;6;7;4;;;;;;;;;;;0;0;2.725;0;0;0;1.59;0;7;5;0;0;2.771;0;5;4;5;4;6;6;3;I trust the reputation of Pfizer ;4;2;3;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:08:34;2021-01-28 12:12:09;0;100;215;1;2021-01-28 12:12:09;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.101;Android 10;412x915;5;6;6;6;6;5;6;6;;;;;;;;;3;7;6;6;;;;;6;6;9.477;9.477;10.229;1;4.957;5.748;6.392;2;6;7;;;;;;;;;;;1.334;1.867;2.951;2;7;7;7;7;6;6;4;I think it's for the best;4;4;4;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:07:34;2021-01-28 12:14:00;0;100;385;1;2021-01-28 12:14:00;53.305694580078125;-6.1811065673828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1093x615;;;;;;;;;4;4;4;4;3;4;4;4;;;;;3;5;3;3;4;4;0;0;19.858;0;0;0;4.761;0;5;5;;;;;;;;;;;0;0;15.177;0;4;5;4;4;4;4;3;the alternative to taking a vaccine i.e. a never ending pandemic and lockdowns is not appealing;3;3;3;;;2;7;99;7;7;4;;;;2;2;2;2;5;4;3;5;4;;2;2;;41;1;8;;2;9;1;;11;1;;1;
2021-01-28 12:04:51;2021-01-28 12:15:52;0;100;661;1;2021-01-28 12:15:53;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Firefox;85.0;Macintosh;2048x1152;;;;;;;;;6;6;6;6;4;6;6;6;;;;;6;6;2;2;4;4;;;;;;;;;;;0;0;31.327;0;0;0;35.691;0;7;7;0;0;69.862;0;5;5;2;7;6;7;4;It's very important to protect from Covid-19;4;3;4;;;2;7;;5;5;6;;;;2;2;5;6;4;4;4;5;4;;2;1;Not sure;53;1;10;;2;7;1;;8;2;Russian;3;No
2021-01-28 12:07:57;2021-01-28 12:16:47;0;100;529;1;2021-01-28 12:16:47;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari;4.0;Android 10;412x915;4;4;4;6;1;5;7;7;;;;;;;;;3;7;5;5;;;;;7;7;14.826;34.685;39.727;2;4.336;29.796;31.797;3;7;7;;;;;;;;;;;6.769;27.922;29.538;6;7;2;7;7;7;7;4;As a health care worker I feel from research and word of mouth that because of its hugh success rate I would prefer get the Pfizer vaccine towards the other ones ;4;3;4;;;2;7;99;;;;7;7;7;2;2;1;4;4;4;1;7;7;;1;2;;27;2;7;;1;4;1;;14;1;;1;No thank you 
2021-01-28 12:09:33;2021-01-28 12:17:28;0;100;475;1;2021-01-28 12:17:28;52.6634063720703125;-8.6324005126953125;anonymous;EN-GB;1;Chrome;88.0.4324.96;Macintosh;1280x800;;;;;;;;;5;6;5;7;4;7;5;6;;;;;7;6;5;6;5;6;;;;;;;;;;;0;0;14.324;0;0;0;8.557;0;7;7;0;0;10.307;0;5;5;6;7;5;6;4;to feel safer and more secure in my daily dealings and so businesses can open up;4;3;4;;;2;7;99;7;4;5;;;;1;2;3;2;7;1;1;7;5;;1;1;no;46;1;6;;2;4;1;;4;1;;1;no
2021-01-28 12:06:21;2021-01-28 12:19:05;0;100;764;1;2021-01-28 12:19:06;53.522796630859375;-6.11639404296875;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;375x667;7;7;3;6;7;5;6;6;;;;;;;;;7;7;7;4;;;;;7;6;0.404;0.946;1.692;2;1.404;2.237;2.827;2;7;4;;;;;;;;;;;0.406;1.614;2.207;3;4;3;4;6;7;7;4;No;4;1;4;;;3;7;99;;;;7;1;7;1;2;3;7;7;4;3;6;5;;1;1;No;28;1;8;;2;8;1;;8;1;;3;Nope
2021-01-28 12:15:02;2021-01-28 12:19:12;0;100;250;1;2021-01-28 12:19:13;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 11;393x817;4;3;5;6;4;4;3;3;;;;;;;;;3;1;3;6;;;;;3;5;;;;;;;;;;;1.359;1.359;1.921;1;0.841;0.841;1.665;1;2;3;1.407;1.407;2.361;1;3;4;3;2;5;4;2;There's not enough knowledge on the current vaccines I'm not willing to be a tester;1;2;1;2;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:17:40;2021-01-28 12:19:34;0;100;113;1;2021-01-28 12:19:34;53.701904296875;-6.2335052490234375;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;320x665;4;4;4;4;4;4;4;4;;;;;;;;;4;4;4;4;;;;;6;6;;;;;;;;;;;0.707;0.707;1.661;1;0.785;1.38;1.889;2;4;4;0.623;0.623;1.752;1;6;6;6;6;6;6;3;Unsure ;3;3;3;3;;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 12:15:52;2021-01-28 12:20:00;0;100;247;1;2021-01-28 12:20:01;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;375x667;6;5;4;5;3;5;5;3;;;;;;;;;5;5;3;5;;;;;5;3;;;;;;;;;;;0.301;0.903;3.963;2;0.352;3.037;9.144;4;5;6;0.302;0.953;1.8;2;7;6;5;5;4;3;4;I want some sort of normality back and I trust the vaccine and Pfizer ;4;4;3;;;1;7;99;;;;5;4;4;1;2;5;6;7;5;6;6;6;;1;1;Pfizer;20;2;5;;2;2;1;;3;1;;1;
2021-01-28 12:08:58;2021-01-28 12:21:19;0;100;741;1;2021-01-28 12:21:19;53.7162017822265625;-6.3383026123046875;anonymous;EN-GB;1;Edge;88.0.705.50;Windows NT 10.0;1280x1024;;;;;;;;;6;6;6;7;5;7;7;7;;;;;6;7;5;5;5;5;0;0;36.195;0;0;0;13.429;0;7;2;;;;;;;;;;;0;0;9.396;0;5;2;4;7;6;3;4;I will be prepared to accept the FIRST vaccine that is available to me.;4;3;4;;;1;7;89;7;4;7;;;;2;2;5;5;4;7;6;7;6;;1;1;I am aware of their use but can't remember specifics.;69;1;3;;2;7;1;;19;1;;1;
2021-01-28 12:12:32;2021-01-28 12:21:40;0;100;547;1;2021-01-28 12:21:41;53.716705322265625;-9;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;375x667;4;6;4;6;5;6;4;6;;;;;;;;;2;6;3;2;;;;;2;6;1.272;1.807;2.695;2;0.605;0.605;2.101;1;7;4;;;;;;;;;;;0.942;2.325;4.527;2;6;5;2;5;3;5;2;I am unsure about the vaccine ;3;3;2;;;1;7;99;;;;7;6;5;2;2;3;3;4;4;2;5;2;Sometimes the wrong figures are inputted;1;1;The Irish government used algorithms for the leaving cert;19;2;4;;2;2;1;;10;1;;2;
2021-01-28 12:08:40;2021-01-28 12:23:06;0;100;866;1;2021-01-28 12:23:06;53.516693115234375;-8.850006103515625;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 8.0.0;360x640;5;6;5;7;4;3;5;6;;;;;;;;;4;6;2;4;;;;;3;3;15.78;15.78;17.55;1;2.601;7.793;8.442;2;3;3;;;;;;;;;;;16.489;29.572;35.652;2;6;7;6;3;2;5;3;Pfizer is a well known name that i trust;2;1;4;;;2;7;99;;;;7;7;5;2;2;3;3;4;3;2;6;5;;3;2;;34;2;5;;2;9;1;;11;1;;1;No
2021-01-28 12:13:37;2021-01-28 12:23:50;0;100;612;1;2021-01-28 12:23:50;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 11;360x800;4;4;4;7;2;4;5;4;;;;;;;;;7;7;5;4;;;;;6;5;;;;;;;;;;;1.757;1.757;31.107;1;1.017;11.662;12.668;11;7;5;2.992;6.779;12.033;8;7;4;5;7;7;7;4;Believe it will provide protection against serious illness as a result of covid 19 and better life;4;4;4;2;;2;7;99;;;;7;1;6;2;2;3;6;4;4;3;3;6;;1;2;;29;2;7;;2;7;1;;1;1;;2;
2021-01-28 12:14:41;2021-01-28 12:23:54;0;100;552;1;2021-01-28 12:23:54;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;12.1.2;iPhone;375x667;4;5;4;5;3;4;5;4;;;;;;;;;4;4;4;7;;;;;5;5;;;;;;;;;;;0.545;12.284;25.599;5;1.199;1.199;3.149;1;7;5;1.31;5.244;7.263;4;4;6;5;5;5;4;2;I don’t want to take any risks and experiencing side affects;3;2;3;1;;2;7;99;;;;6;4;5;1;2;1;1;4;4;4;5;5;;;2;;18;1;4;;2;2;1;;9;1;;3;There is nothing, thank you
2021-01-28 12:12:05;2021-01-28 12:26:21;0;100;855;1;2021-01-28 12:26:22;53.0386962890625;-7.296600341796875;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1536x864;;;;;;;;;6;6;6;7;6;5;7;7;;;;;5;7;3;5;5;5;0;0;39.458;0;44.512;44.512;49.376;1;7;2;;;;;;;;;;;39.469;39.469;50.555;1;7;2;1;7;6;7;4;I was a first of the opinion that I would wait for as long as possible before availing of the vaccine on the basis that all such vaccines have had to be rushed through and there is no longterm data to reflect back on as yet. However now I believe that getting the vaccine is the only way forward and I will get it as soon as it it offered to me which will probably not be for some time anyway;4;3;3;;;2;7;99;7;3;6;;;;2;2;5;6;4;4;5;3;5;;2;2;;55;2;8;;2;6;1;;18;1;;1;That was a very interesting survey which I was delighted to participate in, thank you
2021-01-28 12:18:21;2021-01-28 12:26:22;0;100;480;1;2021-01-28 12:26:22;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari;13.1;Macintosh;834x1112;;;;;;;;;5;5;5;5;5;5;5;5;;;;;6;6;5;5;5;5;0;0;17.712;0;0;0;12.866;0;6;6;;;;;;;;;;;0;0;33.412;0;5;5;5;5;5;5;3;I think it’s worth the small risk for the benifits;4;4;4;;;1;7;99;6;6;5;;;;2;1;5;5;4;4;4;5;5;;2;2;;62;2;4;;2;5;1;;7;1;;1;N/a
2021-01-28 12:13:14;2021-01-28 12:28:37;0;100;923;1;2021-01-28 12:28:38;54.45050048828125;-8.2772064208984375;anonymous;EN-GB;1;Edge;88.0.705.53;Windows NT 10.0;1366x768;;;;;;;;;4;4;4;6;1;3;3;5;;;;;5;6;4;4;3;2;3.406;3.406;112.131;1;5.342;5.342;29.435;1;7;5;;;;;;;;;;;45.004;45.004;51.092;1;6;3;4;6;5;5;3;id like to get it later on to see how others have got on first;3;3;3;;;1;7;99;7;6;3;;;;2;2;1;3;1;4;3;6;3;decicions can be reaches at randomand may not be fair to everyone;1;1;algorms were used in the leaving cert results last year and the results didnt always meet the criteria of the student;47;2;5;;2;4;1;;6;1;;1;
2021-01-28 12:13:27;2021-01-28 12:29:32;0;100;964;1;2021-01-28 12:29:32;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari;14.0.2;Macintosh;1440x900;;;;;;;;;4;3;5;2;6;2;3;5;;;;;1;3;3;5;5;3;0;0;69.492;0;0;0;39.765;0;6;4;;;;;;;;;;;0;0;30.745;0;6;7;7;1;2;3;2;I don't trust this company nor their purpose;1;2;3;;;2;7;99;7;6;3;;;;2;2;5;6;2;5;5;5;4;;1;1;Government enforcement;26;1;6;;2;7;1;;7;1;;1;No, it was all good thanks. 
2021-01-28 12:20:33;2021-01-28 12:29:32;0;100;539;1;2021-01-28 12:29:33;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Firefox;84.0;Windows NT 10.0;1366x768;;;;;;;;;5;5;5;6;5;5;5;5;;;;;5;6;5;2;3;3;0;0;3.317;0;0;0;4.015;0;5;4;;;;;;;;;;;0;0;4.6;0;5;4;4;4;4;4;2;Not sure if I want it as it becomes available. Too many side effects;3;3;3;;;1;7;99;5;3;5;;;;2;2;4;4;3;2;4;4;4;;2;2;;63;2;5;;2;2;1;;6;2;German;3;no thank you
2021-01-28 12:23:03;2021-01-28 12:34:20;0;100;677;1;2021-01-28 12:34:21;53.55029296875;-7.2389068603515625;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 10;1280x800;4;4;4;4;4;3;5;5;;;;;;;;;4;7;4;4;;;;;4;4;;;;;;;;;;;18.142;26.168;31.082;3;3.439;5.441;7.793;2;6;5;16.372;47.428;48.101;4;6;3;4;6;6;6;4;To feel safe again;4;3;4;;;2;7;;;;;7;5;5;2;2;2;5;4;4;1;4;4;;1;2;;58;2;4;;2;6;1;;2;1;;1;
2021-01-28 12:24:41;2021-01-28 12:37:04;0;100;742;1;2021-01-28 12:37:04;51.8979949951171875;-8.4889984130859375;anonymous;EN-GB;1;Safari;4.0;Android 11;384x854;2;2;2;4;1;4;4;4;;;;;;;;;4;3;1;2;;;;;4;4;1.267;33.827;35.65;5;3.381;91.169;92.798;4;7;7;;;;;;;;;;;22.869;114.243;122.657;17;3;6;6;5;4;7;3;It was the closest answer I could give to not sure;3;4;4;;;2;7;99;;;;4;1;1;2;2;5;7;2;1;3;4;4;;;2;;39;1;3;;1;8;1;;5;1;;1;No
2021-01-28 12:29:15;2021-01-28 12:39:18;0;100;602;1;2021-01-28 12:39:19;53.55029296875;-7.2389068603515625;anonymous;EN-GB;1;Chrome;87.0.4280.141;Android 10;412x892;5;5;6;7;1;3;6;6;;;;;;;;;5;7;1;1;;;;;3;1;;;;;;;;;;;9.927;9.927;21.232;1;7.426;17.984;33.891;2;7;4;31.037;31.037;42.955;1;6;4;5;7;7;4;4;Because I believe its the right thing to for me. Its seems to be the way forward to making the new normal. ;3;4;2;;;2;7;99;;;;7;4;5;2;2;4;5;5;4;2;7;4;;1;2;;53;2;5;;2;9;1;;24;1;;3;
