EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating.System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_Page.Submit,Q8.5_Page.Submit,Q8.6,Q8.7,Q10.3_Page.Submit,Q10.5_Page.Submit,Q10.6,Q10.7,Q14.2_Page.Submit,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q160,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6,psid,pid,country,check,Q86,Q19.2_1,RecipientLastName,Q.20.4,Q417_Page.Submit,Q420,Q421,Q138_Page.Submit,Q141,Q142,Q140,Q19.4_8_TEXT,Q20.4,Q19.4_12_TEXT,device,experimental.group,independence,advice,no.text,intro.submit,manipulation.submit,perceived.independence,safety,IMC,comprehension.check,comprehension.check.failed,female,age,healthcare,healthcare.recoded,native.language,benefits.vaccines,comments.general,intent.vaccine,intent.vaccine.recoded,credibility.item1,credibility.item2.reversed,credibility.item3.reversed,credibility.item4,credibility.item5,credibility.item6,stability,expertise,noninterference,credibility.index,trust.EC,trust.EP,trust.council,trust.scientist,trust.politicians,trust.media,political.ideology,EU.integration,interpersonal.trust,familiarity.EMA,familiarity.advice,credibility.EMA.pre,credibility.EMA.post,trust.health.authorities,perceived.independence.reversed,consequences.health,consequences.economic,importance.EMA,importance.FDA,importance.NRA,importance.EMA.recoded,importance.FDA.recoded,importance.NRA.recoded,private.providers,decision.submit,duration,trust.EU.institutions,province.id,knowledge,manipulation.submit.quartile,manipulation.submit.30,age.10,country.lab,noninterference.recoded,expertise.recoded,stability.recoded,perceived.independence.reversed.recoded,benefits.vaccines.recoded,timer_total_minutes,education,income,migration_background
9-2-2021 15:54,0,84.203.51.156,100,798,1,9-2-2021 15:54,R_2YLjiMrEk4yimlR,anonymous,EN-GB,1,Safari iPhone,14.0.3,iPhone,414x896,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,5,6,4,3,5,6,4,3,4,3,0,0,0,0,44.089,3.911,7,2,11.762,7,3,3,7,6,7,6,4,It�s the best option available ,4,2,4,0,,1,7,99,7,7,6,7,7,6,2,1,3,3,3,4,1,5,3,1,2,,52,1,3,,2,9,1,,21,1,,1,No ,VSjgKHrIYN2pYft0_aXP-A**,1476771229,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,44.089,3.911,2,7,1,0,failed,0,52,0,no,1,6,No ,4,1,7,5,5,7,6,7,7,6.5,5.666666666666667,6.166666666666667,4,4,4,4,4,3,3,4,1,3,3,4,6,6,6,7,7,4,2,4,1,0,1,5,11.762,13.3,4,IE21,0,Q1,Under 30 secs,50-59,3. Ireland,0.6923076923076923,0.95,1,0.8333333333333334,0.8333333333333334,13.3,3,9,0
9-2-2021 16:44,0,78.19.50.100,100,477,1,9-2-2021 16:44,R_1HoagdmldQqrorA,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,412x915,4,4,4,5,3,1,4,4,5,4,4,4,5,3,1,4,4,5,4,5,4,4,4,5,4,4,4,4,19.516,28.228,6,4,0,0,0,0,33.55,4,3,3,4,4,3,5,4,Because it it right to do so and hopefully we can all be done it this coronavirus ,3,2,4,0,,1,7,99,7,7,5,7,7,5,2,2,5,3,4,4,2,3,4,1,2,,37,1,3,,2,6,1,,21,1,,1,,VSjgKHrIYN2FyzEdrrGWWA**,1721215565,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,19.516,28.228,4,6,1,1,passed,0,37,0,no,1,5,,4,1,4,5,5,4,4,3,3,4,4.666666666666667,4.166666666666667,4,4,4,5,3,1,4,4,2,5,3,4,5,5,4,7,7,3,2,4,1,0,1,3,33.55,7.95,4,IE21,1,Q3,Under 30 secs,30-39,3. Ireland,0.6923076923076923,0.55,0.3333333333333333,0.5,0.6666666666666666,7.95,3,6,0
9-2-2021 19:03,0,80.233.41.98,100,2474,1,9-2-2021 19:03,R_1dfN2rO9aYmA6XS,anonymous,EN-GB,1,Safari iPhone,11,iPhone,320x568,5,5,6,7,3,4,5,6,7,5,5,6,7,3,4,5,6,7,5,6,4,6,5,6,4,6,5,6,0,0,0,0,58.804,22.834,7,2,38.253,5,5,6,7,6,7,7,3,By the time it gets to me things might change. ,4,4,4,0,,1,7,99,7,4,6,7,4,6,2,2,1,6,5,4,1,1,3,1,2,,40,1,3,,2,6,1,,21,1,,1,I liked taking part thank you. ,VSjgKHrIYN2KLf95WVmOcg**,1271889203,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,58.804,22.834,2,7,1,0,failed,0,40,0,no,1,6,I liked taking part thank you. ,3,0.6666666666666666,5,3,2,7,6,7,7,6.5,3.3333333333333335,5,5,5,6,7,3,4,5,4,1,1,6,6,7,6,6,7,4,4,4,4,1,1,1,1,38.253,41.233333333333334,5.333333333333333,IE21,1,Q3,Under 30 secs,40-49,3. Ireland,0.3076923076923077,0.85,1,0.8333333333333334,0.8333333333333334,41.233333333333334,3,6,0
10-2-2021 01:23,0,86.41.94.36,100,739,1,10-2-2021 01:23,R_3fN53DA3oxBqr4Z,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 6.0.1,360x640,4,4,4,5,2,2,4,5,5,4,4,4,5,2,2,4,5,5,4,6,2,4,4,6,2,4,5,5,0,0,0,0,3.465,1.301,7,4,2.101,5,6,6,5,5,5,4,4,I want to get on with my life and if the is works so be it,3,3,3,0,,1,7,99,6,6,4,6,6,4,1,1,2,3,5,3,2,5,5,2,2,,46,1,4,,2,3,1,,4,1,,1,Interesting survey ,VSjgKHrIYN1-DWZovNka9w**,1504970621,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,3.465,1.301,4,7,1,0,failed,0,46,0,no,1,6,Interesting survey ,4,1,5,2,2,5,5,5,5,5,3,4,4,4,4,5,2,2,5,3,2,2,3,5,4,4,4,6,6,3,3,3,1,1,1,5,2.101,12.316666666666666,4,IE4,0,Q1,Under 30 secs,40-49,3. Ireland,0.23076923076923078,0.7,0.6666666666666666,0.5,0.8333333333333334,12.316666666666666,4,3,0
10-2-2021 01:35,0,185.64.17.121,100,1178,1,10-2-2021 01:35,R_1gjsxpjZOKHCMYm,anonymous,EN-GB,1,Safari iPhone,14.0.3,iPhone,320x568,4,3,3,3,2,2,2,3,5,4,3,3,3,2,2,2,3,5,2,3,2,4,2,3,2,4,3,3,24.045,37.293,7,4,0,0,0,0,36.234,4,3,4,5,4,3,4,3,It�s your only option ,3,3,2,0,Don�t trust Irish opinion ,1,7,99,4,4,3,4,4,3,1,1,3,5,4,3,3,1,3,1,2,,53,1,2,,2,4,1,,27,1,,2,"Instead of banning things , tell them what they can use , the leave them to mix up what they want to use",VSjgKHrIYN0pZL9ouUJXTA**,1769119271,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,24.045,37.293,4,7,1,1,passed,0,53,0,no,1,3,"Instead of banning things , tell them what they can use , the leave them to mix up what they want to use",3,0.6666666666666666,4,5,4,5,4,3,3,4.5,4.333333333333333,4.166666666666667,4,3,3,3,2,2,4,3,3,3,5,3,4,3,4,4,4,3,3,2,1,1,0,1,36.234,19.633333333333333,3.3333333333333335,IE27,0,Q4,30 secs or more,50-59,3. Ireland,0.6153846153846154,0.6,0.3333333333333333,0.5,0.3333333333333333,19.633333333333333,2,4,1
10-2-2021 01:37,0,80.233.44.230,100,1068,1,10-2-2021 01:37,R_Ug7YgHZKI8fDcPL,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x740,5,5,6,6,4,3,5,6,5,5,5,6,6,4,3,5,6,5,3,7,2,4,3,7,2,4,5,4,0,0,0,0,41.414,61.783,7,5,76.801,4,4,3,6,6,7,6,3,Try to get normality back into my life and help to protect others ,4,3,4,0,,2,7,99,7,7,3,7,7,3,2,2,4,6,3,5,3,6,3,1,1,.,48,1,3,,2,9,1,,17,1,,1,Easy to follow ,VSjgKHrIYN3ValomNdFLXQ**,1392434968,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,41.414,61.783,5,7,1,1,passed,0,48,0,no,1,7,Easy to follow ,3,0.6666666666666666,4,4,5,6,6,7,7,6,4.333333333333333,5.333333333333333,5,5,6,6,4,3,3,5,3,4,6,6,6,3,3,7,7,4,3,4,1,1,1,6,76.801,17.8,5.333333333333333,IE17,1,Q4,30 secs or more,40-49,3. Ireland,0.6153846153846154,0.75,1,0.3333333333333333,1,17.8,3,9,0
10-2-2021 01:40,0,78.16.138.245,100,1137,1,10-2-2021 01:40,R_278QYEYYSCsBb0T,anonymous,EN-GB,1,Safari iPhone,14.0.3,iPhone,414x896,3,3,3,5,3,3,6,6,5,3,3,3,5,3,3,6,6,5,4,6,3,2,4,6,3,2,5,4,0,0,0,0,22.23,39.473,6,3,46.742,7,2,2,7,7,7,6,4,Test results indicate that it is highly effective in stopping a person getting Covid19.  With people generally vaccinated life could return to something a lot closer to normal.,4,4,3,0,,1,7,99,5,1,3,5,1,3,2,2,4,5,4,3,4,6,4,2,1,Health authorities using models to predict they future rate of Covid19 cases,65,1,5,,2,9,1,,21,1,,1,,VSjgKHrIYN0gN4sO_8mhKQ**,1476771240,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,22.23,39.473,3,6,1,0,failed,0,65,0,no,1,6,,4,1,7,6,6,7,7,7,7,7,6.333333333333333,6.666666666666667,3,3,3,5,3,3,4,3,4,4,5,6,6,3,5,5,1,4,4,3,1,1,1,6,46.742,18.95,3,IE21,1,Q4,30 secs or more,60-69,3. Ireland,0.8461538461538461,1,1,0.6666666666666666,0.8333333333333334,18.95,5,9,0
10-2-2021 02:11,0,213.233.150.81,100,582,1,10-2-2021 02:11,R_XKSvOu5v34GVdYt,anonymous,EN-GB,1,Safari iPhone,14,iPhone,375x667,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,6,6,6,4,6,4,3,4,6,4,3,2,2,0,0,0,0,5.879,3.982,7,7,9.863,7,2,2,7,7,7,7,4,Health reasons ,4,3,4,0,,3,7,99,6,6,6,6,6,6,2,2,6,6,6,6,4,2,2,1,1,Too expensive for the future ,43,1,3,,1,2,1,,20,1,,1,No ,VSjgKHrIYN0YsUmLaondHQ**,1774018716,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,5.879,3.982,7,7,1,0,failed,0,43,1,yes,1,6,No ,4,1,7,6,6,7,7,7,7,7,6.333333333333333,6.666666666666667,6,6,6,6,6,4,6,6,4,6,6,6,7,6,1,6,6,4,3,4,1,1,1,2,9.863,9.7,6,IE20,1,Q1,Under 30 secs,40-49,3. Ireland,0.8461538461538461,1,1,0,0.8333333333333334,9.7,3,2,0
10-2-2021 03:58,0,77.75.244.193,100,540,1,10-2-2021 03:58,R_3MSQmOMKpaR1Jnt,anonymous,EN-GB,1,Chrome,84.0.4147.111,Android 5.1,360x640,4,4,4,4,2,1,4,3,6,4,4,4,4,2,1,4,3,6,1,4,2,1,1,4,2,1,1,1,0,0,0,0,15.822,13.385,5,4,12.33,6,6,6,5,4,4,6,4,"Because I want to have a life, I can't bear lockdowns anymore. I need a holiday and to see people.",3,3,3,0,,1,7,99,1,1,1,1,1,1,1,2,6,3,3,2,5,5,1,1,1,Social media,34,1,4,,2,2,1,,3,1,,1,Thanks,VSjgKHrIYN3t0skqUIzJqA**,1476767089,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,15.822,13.385,4,5,1,0,failed,0,34,0,no,1,4,Thanks,4,1,6,2,2,5,4,4,4,4.5,3.3333333333333335,3.8333333333333335,4,4,4,4,2,1,3,2,5,6,3,3,6,1,4,1,1,3,3,3,1,1,1,5,12.33,9,4,IE3,0,Q2,Under 30 secs,30-39,3. Ireland,0.23076923076923078,0.7,0.5,0.5,0.5,9,4,2,0
10-2-2021 04:41,0,89.127.62.64,100,1999,1,10-2-2021 04:41,R_12KhUkpyy6PJtTr,anonymous,EN-GB,1,Chrome iPhone,87.0.4280.77,iPhone,320x568,4,2,3,5,3,3,5,6,5,4,2,3,5,3,3,5,6,5,4,5,3,4,4,5,3,4,4,3,65.492,105.134,6,4,0,0,0,0,274.465,6,1,2,6,5,7,6,4,I believe it is the best way to protect me against the virus and I trust Pfizer,3,3,3,3,,1,7,99,6,4,6,6,4,6,2,2,3,3,5,3,4,5,3,2,1,Advise of central statistics often influencial,75,2,4,,2,2,1,,4,1,,1,No,VSjgKHrIYN24qL83Td0R6g**,1891207687,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,65.492,105.134,4,6,1,1,passed,1,75,0,no,1,5,No,4,1,6,7,6,6,5,7,7,5.5,6.333333333333333,6.166666666666667,4,2,3,5,3,3,5,3,4,3,3,6,6,6,4,6,4,3,3,3,1,1,1,5,274.465,33.31666666666667,3,IE4,1,Q4,30 secs or more,70-79,3. Ireland,0.9230769230769231,0.8,1,0.5,0.6666666666666666,33.31666666666667,4,2,0
10-2-2021 05:13,0,78.19.82.193,100,394,1,10-2-2021 05:13,R_1rOYMfQei25jQY8,anonymous,EN-GB,1,Chrome,80.0.3987.99,Android 10,412x846,2,2,3,5,1,3,1,5,6,2,2,3,5,1,3,1,5,6,1,7,2,5,1,7,2,5,1,6,0,0,0,0,6.527,10.937,7,6,18.25,5,4,3,5,4,4,5,4,I wish to continue with normal life,3,2,3,0,,1,7,99,7,6,3,7,6,3,2,2,2,5,1,2,3,1,2,1,2,,23,1,3,,2,6,1,,15,1,,1,,VSjgKHrIYN2_pKBgjTcPAQ**,1895017442,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,6.527,10.937,6,7,1,0,failed,0,23,0,no,1,7,,4,1,5,4,5,5,4,4,4,4.5,4.666666666666667,4.5,2,2,3,5,1,3,1,2,3,2,5,5,5,3,2,7,6,3,2,3,1,0,1,1,18.25,6.566666666666666,2.3333333333333335,IE15,1,Q2,Under 30 secs,younger than 30,3. Ireland,0.6153846153846154,0.65,0.5,0.16666666666666666,1,6.566666666666666,3,6,0
10-2-2021 07:48,0,89.19.67.143,100,369,1,10-2-2021 07:48,R_21h5DBdo5CpU8QT,anonymous,EN-GB,1,Safari iPhone,Unknown,iPhone,375x667,6,6,5,4,4,4,6,6,5,6,6,5,4,4,4,6,6,5,4,6,2,2,4,6,2,2,2,1,2.773,2.741,7,7,0,0,0,0,4.169,7,6,7,7,7,7,5,4,Health authorities ,3,4,4,0,,1,7,99,6,5,6,6,5,6,2,2,7,5,6,5,5,2,2,1,1,Yesterday was a nice evening ,43,1,3,,1,2,1,,1,1,,1,How do ya know what ,VSjgKHrIYN0kdkq8M-DsKw**,1807678189,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,2.773,2.741,7,7,1,1,passed,0,43,1,yes,1,6,How do ya know what ,4,1,7,2,1,7,7,7,7,7,3.3333333333333335,5.166666666666667,6,6,5,4,4,4,6,5,5,7,5,6,5,6,1,6,5,3,4,4,1,1,1,2,4.169,6.15,5.666666666666667,IE1,1,Q1,Under 30 secs,40-49,3. Ireland,0.15384615384615385,1,1,0,0.8333333333333334,6.15,3,2,0
10-2-2021 13:13,0,78.16.60.239,100,878,1,10-2-2021 13:13,R_3iJXOLOe2WflwJU,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 10,412x915,4,4,5,4,1,3,6,4,5,4,4,5,4,1,3,6,4,5,1,4,1,5,1,4,1,5,4,4,0,0,0,0,11.669,13.869,7,7,16.996,2,7,5,3,3,2,3,3,I never got covid 19 and I work outdoors in a construction background,2,3,3,0,,2,7,99,7,7,3,7,7,3,2,2,1,7,4,1,4,7,4,1,2,,26,1,6,,2,5,1,,11,1,,1,,VSjgKHrIYN2v1Fxcy0R7vw**,1894773123,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,11.669,13.869,7,7,1,1,passed,0,26,0,no,1,4,,3,0.6666666666666666,2,1,3,3,3,2,2,3,2,2.3333333333333335,4,4,5,4,1,3,4,1,4,1,7,4,3,3,1,7,7,2,3,3,0,1,1,7,16.996,14.633333333333333,4.333333333333333,IE11,1,Q2,Under 30 secs,younger than 30,3. Ireland,0.23076923076923078,0.35,0.16666666666666666,0,0.5,14.633333333333333,6,5,0
10-2-2021 17:14,0,93.107.161.240,100,596,1,10-2-2021 17:14,R_21H8tOriS5135o7,anonymous,EN-GB,1,Safari iPhone,14.0.1,iPhone,375x812,5,5,5,4,4,3,4,6,6,5,5,5,4,4,3,4,6,6,4,7,5,4,4,7,5,4,1,1,0,0,0,0,1.955,1.831,6,5,1.513,4,4,4,4,4,4,4,3,Maybe,3,2,3,0,,1,7,99,7,3,5,7,3,5,2,2,1,1,7,1,4,4,4,1,2,,21,1,4,,2,2,1,,12,1,,3,No,VSjgKHrIYN13oLlyAKJhNQ**,1895610048,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,1.955,1.831,5,6,1,0,failed,0,21,0,no,1,7,No,3,0.6666666666666666,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,7,1,4,1,1,6,4,5,3,7,3,3,2,3,1,0,1,4,1.513,9.933333333333334,5,IE12,1,Q1,Under 30 secs,younger than 30,3. Ireland,0.5384615384615384,0.55,0.5,0.3333333333333333,1,9.933333333333334,4,2,1
4-2-2021 08:22,0,78.19.29.197,99,555,0,11-2-2021 08:22,R_2WJ3iNNcCgJr2T2,anonymous,EN-GB,1,Chrome,88.0.4324.141,Android 9,360x740,5,5,5,2,2,1,6,4,6,5,5,5,2,2,1,6,4,6,4,1,5,3,4,1,5,3,3,2,45.881,21.8,6,1,0,0,0,0,39.431,6,2,2,6,6,3,5,1,I dont see the point in getting it ,4,3,4,0,None,1,7,99,1,6,1,1,6,1,1,1,1,1,5,4,3,2,2,1,1,The guy in cambridge predicting the desth toll in the uk,30,2,7,,2,3,1,,7,1,,1,No,VSjgKHrIYN1MqB0psYI-5A**,1757332518,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,45.881,21.8,1,6,1,1,passed,1,30,0,no,1,1,No,1,0,6,6,6,6,6,3,3,6,6,5.5,5,5,5,2,2,1,5,4,3,1,1,4,5,1,7,1,6,4,3,4,1,1,1,2,39.431,9.25,5,IE7,0,Q3,Under 30 secs,30-39,3. Ireland,0.8461538461538461,0.85,0.3333333333333333,1,0,9.25,7,3,0
4-2-2021 08:54,0,64.43.20.118,99,1237,0,11-2-2021 08:54,R_sZ2tP9la6HnW7Yd,anonymous,EN-GB,1,Chrome,88.0.4324.141,Android 7.0,360x640,4,4,4,6,5,4,4,6,6,4,4,4,6,5,4,4,6,6,4,7,3,4,4,7,3,4,4,3,0,0,0,0,32.534,495.979,7,2,54.68,7,2,5,6,6,4,7,3,I will accept which ever vaccine I'm offered. Any vaccine is better than none,4,4,4,2,,2,7,99,7,7,6,7,7,6,2,2,4,2,4,4,2,4,3,1,2,,52,2,5,,2,2,1,,6,1,,1,,VSjgKHrIYN07yA60grs-1w**,1779946463,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,32.534,495.979,2,7,1,1,passed,1,52,0,no,1,7,,3,0.6666666666666666,7,6,3,6,6,4,4,6,5.333333333333333,5.333333333333333,4,4,4,6,5,4,4,4,2,4,2,6,7,6,6,7,7,4,4,4,1,1,1,4,54.68,20.616666666666667,4,IE6,1,Q4,30 secs or more,50-59,3. Ireland,0.6153846153846154,0.9,0.5,0.8333333333333334,1,20.616666666666667,5,2,0
4-2-2021 09:49,0,80.233.47.65,99,535,0,11-2-2021 09:49,R_3nVOQRx8MTrufYM,anonymous,EN-GB,1,Safari,4,Android 10,320x676,4,4,4,7,4,5,4,4,4,4,4,4,7,4,5,4,4,4,4,7,4,2,4,7,4,2,7,6,9.63,3.867,7,4,0,0,0,0,32.636,4,2,3,7,7,5,7,4,To live,4,3,4,0,,2,7,99,7,4,6,7,4,6,2,2,4,4,4,7,1,7,7,2,2,,47,2,5,,2,2,1,,3,1,,1,,VSjgKHrIYN3k8mhVLXLXwg**,1476682221,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,9.63,3.867,4,7,1,0,failed,1,47,0,no,1,7,,4,1,4,6,5,7,7,5,5,7,5,5.666666666666667,4,4,4,7,4,5,4,7,1,4,4,4,7,6,4,7,4,4,3,4,1,1,1,7,32.636,8.916666666666666,4,IE3,1,Q1,Under 30 secs,40-49,3. Ireland,0.7692307692307693,0.85,0.6666666666666666,0.5,1,8.916666666666666,5,2,0
4-2-2021 11:29,0,80.233.40.252,99,2498,0,11-2-2021 11:29,R_AaIjefrcKI9uAOB,anonymous,EN-GB,1,Chrome,88.0.4324.141,Android 10,360x760,5,3,3,6,3,2,2,2,2,5,3,3,6,3,2,2,2,2,5,1,1,5,5,1,1,5,4,4,32.143,12.986,7,7,0,0,0,0,59.308,5,5,6,3,4,3,3,2,Vaccine was rushed I believe it will do more harm den good in the long run,2,3,3,0,,2,7,99,6,5,4,6,5,4,2,2,2,2,4,3,2,5,3,1,1,Us election,33,1,3,,2,8,1,,17,1,,1,No,VSjgKHrIYN1s_6buM2m9lQ**,1851298889,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,32.143,12.986,7,7,1,0,failed,0,33,0,no,1,1,No,2,0.3333333333333333,5,3,2,3,4,3,3,3.5,3.3333333333333335,3.3333333333333335,5,3,3,6,3,2,4,3,2,2,2,2,3,4,1,6,5,2,3,3,0,1,1,5,59.308,41.63333333333333,3.6666666666666665,IE17,1,Q2,Under 30 secs,30-39,3. Ireland,0.3076923076923077,0.55,0.3333333333333333,0,0,41.63333333333333,3,8,0
5-2-2021 02:26,0,89.19.79.9,99,1250,0,12-2-2021 02:26,R_2cnCdFZt4nrCAqy,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 8.1.0,800x1280,6,7,6,6,5,3,6,6,7,6,7,6,6,5,3,6,6,7,6,7,2,4,6,7,2,4,5,5,0,0,0,0,30.6,39.679,7,5,53.782,7,2,1,6,6,7,6,4,I believe the science experts have the best interest of all in mind when advising acceptance of the vaccine.,4,3,4,4,The recommendation of NEPH here in Ireland,1,7,99,7,3,7,7,3,7,2,2,6,6,3,2,1,5,6,1,2,,64,1,6,,2,2,1,,8,1,,1,My best wishes in your research,VSjgKHrIYN0W2nSpneXe5w**,1868722657,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,30.6,39.679,5,7,1,0,failed,0,64,0,no,1,7,My best wishes in your research,4,1,7,6,7,6,6,7,7,6,6.666666666666667,6.5,6,7,6,6,5,3,3,2,1,6,6,6,6,7,3,7,3,4,3,4,1,1,1,5,53.782,20.833333333333332,6.333333333333333,IE8,1,Q4,30 secs or more,60-69,3. Ireland,0.9230769230769231,0.9,1,0.3333333333333333,1,20.833333333333332,6,2,0
5-2-2021 02:50,0,86.47.25.52,99,1167,0,12-2-2021 02:50,R_10IxdXbniJxQ7lR,anonymous,EN-GB,1,Chrome,88.0.4324.141,Android 9,360x760,5,4,5,5,1,1,3,5,4,5,4,5,5,1,1,3,5,4,2,7,4,4,2,7,4,4,4,4,0,0,0,0,40.266,113.218,7,6,60.886,5,1,2,4,7,6,4,4,"I am very worried about contracting this, deadly virus, and I believe I need to get a vaccine to protect myself",4,3,4,0,,1,7,99,7,5,5,7,5,5,1,2,5,4,5,3,1,7,4,1,2,,59,2,5,,2,5,1,,19,2,Irish,1,No thank you,VSjgKHrIYN30UUg5jHx8kA**,1476774230,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,40.266,113.218,6,7,1,0,failed,1,59,0,no,2,7,No thank you,4,1,5,7,6,4,7,6,6,5.5,6,5.833333333333333,5,4,5,5,1,1,5,3,1,5,4,5,4,5,2,7,5,4,3,4,1,1,1,7,60.886,19.45,4.666666666666667,IE19,0,Q4,30 secs or more,50-59,3. Ireland,0.9230769230769231,0.75,0.8333333333333334,0.16666666666666666,1,19.45,5,5,0
5-2-2021 04:40,0,86.44.169.166,99,715,0,12-2-2021 04:40,R_3FOH3DY0H6h3sQm,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 10,412x915,6,6,6,6,3,3,5,5,5,6,6,6,6,3,3,5,5,5,4,6,4,2,4,6,4,2,5,5,0,0,0,0,21.866,26.589,7,4,43.109,6,3,3,6,5,6,6,4,It is vital for everyone to be vaccinated.  I believe that the Pfizer vaccine is the main one available. ,4,4,4,0,,2,7,99,7,7,6,7,7,6,2,2,4,4,4,4,3,5,4,1,2,,45,2,3,,2,5,1,,17,1,,2,No thank you,VSjgKHrIYN3l7KiAc119hg**,1476742597,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,21.866,26.589,4,7,1,1,passed,1,45,0,no,1,6,No thank you,4,1,6,5,5,6,5,6,6,5.5,5.333333333333333,5.5,6,6,6,6,3,3,4,4,3,4,4,5,6,6,4,7,7,4,4,4,1,1,1,5,43.109,11.916666666666666,6,IE17,1,Q3,Under 30 secs,40-49,3. Ireland,0.6923076923076923,0.8,0.8333333333333334,0.5,0.8333333333333334,11.916666666666666,3,5,1
5-2-2021 06:46,0,78.19.176.179,99,414,0,12-2-2021 06:46,R_3izlPp2Pk1py9Nz,anonymous,EN-GB,1,Chrome,88.0.4324.141,Android 7.0,360x640,4,5,4,7,1,4,4,4,4,4,5,4,7,1,4,4,4,4,4,7,3,4,4,7,3,4,4,4,0,0,0,0,10.195,9.601,7,7,24.097,7,5,4,7,4,4,4,4,I would avail of any vaccine offered to me even if it only gives me partial immunity,3,3,3,0,,2,7,99,7,3,2,7,3,2,2,2,1,2,7,1,3,4,4,0,2,,61,1,2,,2,2,1,,4,1,,1,,VSjgKHrIYN2rSU59QIKxkQ**,1823210567,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,10.195,9.601,7,7,1,1,passed,0,61,0,no,1,7,,4,1,7,3,4,7,4,4,4,5.5,4.666666666666667,4.833333333333333,4,5,4,7,1,4,7,1,3,1,2,4,4,2,1,7,3,3,3,3,1,1,1,4,24.097,6.9,4.333333333333333,IE4,1,Q2,Under 30 secs,60-69,3. Ireland,0.46153846153846156,0.85,0.5,0,1,6.9,2,2,0
