StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q141,Q142,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q140,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/1/2021 5:35,2/1/2021 5:58,0,100,1430,1,2/1/2021 5:58,anonymous,SV,1,Edge,87.0.664.66,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,4,7,6,6,,,,,3,7,2,1,5,5,,,,,,,,,,,0,0,31.563,0,51.098,51.402,54.068,2,7,2,,,,,,,51.934,52.728,83.345,3,7,1,2,7,7,7,7,4,Jag måste lita på EMA och på tillverkarna att det är så bra som dom säger. Jag kan inte göra en annan bedömning. Vaccin måste vi ha.,4,3,4,,,2,7,99,5,1,3,,,,2,2,5,7,7,4,5,7,4,,1,1,,77,1,5,,2,6,1,,19,1,,1,
2/1/2021 5:58,2/1/2021 5:59,0,100,60,1,2/1/2021 5:59,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,4,4,5,5,5,5,4,,,,,3,4,4,5,5,4,,,,,,,,,,,0.983,2.184,2.595,2,0,0,0.748,0,6,5,,,,,,,0,0,1.022,0,6,4,5,5,5,4,4,3,lololol,2,2,3,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 5:53,2/1/2021 6:00,0,100,366,1,2/1/2021 6:00,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,4,6,7,5,5,4,5,,,,,6,5,4,1,5,5,,,,,,,,,,,0,0,6.883,0,0,0,6.83,0,5,6,,,,,,,0,0,38.862,0,4,7,5,5,6,6,5,3,viktigt med vaccin. inte vara rädd är viktigt också.,3,2,4,,,2,7,99,5,5,4,,,,2,1,3,4,6,4,6,4,3,större felmarginal,2,2,patterns,18,1,3,,2,7,1,,11,1,,1,
2/1/2021 5:54,2/1/2021 6:00,0,100,344,1,2/1/2021 6:00,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1364x768,,,,,,,,,7,6,7,7,6,7,6,7,,,,,7,6,7,7,7,6,0,0,2.07,0,0,0,1.846,0,7,7,,,,,,,,,,,,,,,,,0,0,5.97,0,7,6,6,7,7,7,6,4,good,4,3,3,,,2,7,99,7,6,7,,,,1,1,7,6,7,6,7,6,7,,1,1,,34,1,7,,2,8,1,,12,1,,1,good
2/1/2021 5:51,2/1/2021 6:01,0,100,597,1,2/1/2021 6:01,anonymous,SV,1,Edge,87.0.664.75,Windows NT 10.0,1360x768,,,,,,,,,5,5,5,5,3,2,3,2,,,,,7,7,1,2,3,2,,,,,,,,,,,0,0,23.12,0,0,0,8.273,0,7,5,,,,,,,0,0,11.624,0,3,5,6,3,4,7,3,4,Vi behöver ta vaccinet för att hindra spridningen av Corona och alla dödsfall.,3,3,4,,,2,7,99,6,6,5,,,,1,2,1,2,1,5,3,1,3,"Minoriteten kan vara stor, även om den är en minoritet.",1,2,Nej,52,1,3,,1,1,1,,11,1,,1,
2/1/2021 5:45,2/1/2021 6:02,0,100,1038,1,2/1/2021 6:02,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,6,6,7,6,6,,,,,5,6,1,4,5,5,,,,,,,,,,,,,,,,,,,,,0,0,48.665,0,7,6,0,0,95.494,0,6,6,4,6,6,6,6,3,ny utvärdering när det är dax för mig att vaksineras,4,4,4,,,4,7,99,1,1,7,,,,2,1,3,3,3,7,6,1,5,,1,1,,62,1,6,,2,1,1,,16,1,,1,nej
2/1/2021 5:59,2/1/2021 6:03,0,100,226,1,2/1/2021 6:03,anonymous,SV,1,Chrome,83.0.4103.116,Windows NT 6.1,1920x1080,,,,,,,,,7,7,3,5,4,6,5,7,,,,,3,4,6,3,5,4,2.61,4.187,22.037,4,0,0,9.689,0,6,5,,,,,,,,,,,,,,,,,0,0,84.136,0,5,4,4,6,6,5,7,2,"osäker, riskabelt",3,2,4,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 5:54,2/1/2021 6:04,0,100,549,1,2/1/2021 6:04,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,5,5,5,6,6,5,6,6,,,,,2,7,4,1,2,2,,,,,,,,,,,0,0,16.734,0,0,0,26.232,0,7,4,,,,,,,0,0,19.218,0,6,2,2,6,6,7,6,4,För att få ett bättre personligt skydd och för hjälpa till att bekämpa pandemin på bästa sätt,4,2,4,,,2,7,99,5,5,6,,,,2,2,4,5,2,6,6,2,2,den slutliga bedömningen görs ändå av människor,1,1,,68,1,4,,2,6,1,,11,1,,1,nej ingen mer kommentar
2/1/2021 6:03,2/1/2021 6:05,0,100,124,1,2/1/2021 6:05,anonymous,SV,1,Chrome,87.0.4280.101,Android 8.0.0,960x600,4,4,3,4,4,4,3,4,,,,,,,,,5,3,5,4,,,,,5,4,,,,,,,,,,,1.19,1.19,1.998,1,0.913,0.913,1.842,1,5,4,,,,,,,0.988,1.621,2.95,2,5,5,5,5,4,4,5,3,Ja,2,3,2,3,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 5:56,2/1/2021 6:05,0,100,573,1,2/1/2021 6:05,anonymous,SV,1,Safari,14.0.2,Macintosh,1440x900,,,,,,,,,4,4,4,7,4,6,6,6,,,,,6,7,2,2,1,2,,,,,,,,,,,0,0,29.673,0,0,0,3.255,0,7,4,,,,,,,0,0,2.801,0,4,1,1,7,7,6,6,3,det finns ingen anledning att inte tro på vetenskapen. ,3,3,3,,,1,7,99,5,7,7,,,,1,1,1,1,3,4,3,7,1,vad är egentligen algoritmer. Ai som ska bestämma?,,1,,18,2,4,,2,8,1,,17,1,,1,
2/1/2021 5:52,2/1/2021 6:05,0,100,789,1,2/1/2021 6:05,anonymous,SV,1,Safari,13.1.2,Macintosh,1440x900,,,,,,,,,3,3,3,7,1,5,5,6,,,,,1,5,3,4,3,3,,,,,,,,,,,0,0,19.77,0,10.887,10.887,15.221,1,7,6,,,,,,,0,0,16.084,0,3,7,6,4,4,6,4,2,Det saknas långtidsstudier. Dessutom är det vaccin som bygger på en ny teknik och det vill jag inte vara labbråtta för.,1,1,1,4,Eget omdöme baserat på hur länge dessa vaccin funnits och hur snabbt man tagit fram dem,2,7,99,6,7,4,,,,2,2,4,4,5,1,3,5,2,Jag är emot att låta datorprogram fatta beslut rörande enskilda individer. Ibland är de säkert bättre än en mänsklig bedömning men det kan också fungera precis tvärtom,1,2,Inkomstdeklarationen hanteras av algoritm. Ansökan om körkortstillstånd likaså. Kommuner använder det för beslut för försörjningsstöd. ,52,2,5,,2,8,1,,12,1,,2,
2/1/2021 5:59,2/1/2021 6:06,0,100,425,1,2/1/2021 6:06,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,5,4,5,6,1,5,6,5,,,,,6,7,5,4,6,5,,,,,,,,,,,,,,,,,,,,,56.597,56.597,57.2,1,6,5,0,0,13.717,0,5,4,4,6,6,6,6,4,det är ens plikt.,3,3,3,,,1,7,99,6,5,6,,,,2,2,3,4,5,6,4,6,5,,3,1,,61,1,6,,2,7,1,,14,1,,1,
2/1/2021 6:03,2/1/2021 6:06,0,100,155,1,2/1/2021 6:06,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,412x846,2,4,7,4,3,6,6,6,,,,,,,,,6,5,5,5,,,,,7,6,0.578,0.578,1.426,1,0.543,0.543,1.263,1,5,5,,,,,,,,,,,,,,,,,1.09,1.09,2.266,1,4,6,5,5,5,6,5,1,Bra,3,3,4,3,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021 5:58,2/1/2021 6:06,0,100,463,1,2/1/2021 6:06,anonymous,SV,1,Safari iPad,10,iPad,768x1024,2,2,2,4,4,2,2,2,,,,,,,,,2,2,2,2,,,,,4,4,,,,,,,,,,,0,0,3.022,0,1.386,5.019,5.066,3,6,5,,,,,,,0.865,1.447,2.484,2,4,4,4,4,4,4,4,1,Tycker så,1,1,1,,,2,7,99,,,,2,2,4,2,1,4,4,4,2,4,4,4,,,1,,46,2,6,,2,8,1,,21,1,,1,
2/1/2021 5:58,2/1/2021 6:07,0,100,507,1,2/1/2021 6:07,anonymous,SV,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,4,4,4,5,2,5,5,5,,,,,,,,,4,6,6,3,,,,,4,4,,,,,,,,,,,7.521,13.235,19.7,3,4.515,10.571,11.461,6,7,4,,,,,,,4.02,29.747,30.782,10,4,2,3,5,5,5,4,4,Bättre att ta vaccin än att avlida i covid-19,3,3,3,,,2,7,99,,,,5,4,2,1,2,2,3,6,4,1,6,4,,,2,Nej,48,2,4,,2,2,1,,17,1,,1,Nej
2/1/2021 5:57,2/1/2021 6:07,0,100,616,1,2/1/2021 6:07,anonymous,SV,1,Firefox,85,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,5,4,5,5,5,,,,,5,6,5,3,4,4,,,,,,,,,,,0,0,21.014,0,3.902,3.902,4.32,1,6,6,,,,,,,0,0,10.569,0,4,4,4,5,5,5,5,3,är  riskzonen både ålder och medisinkt,3,2,3,,,2,7,99,6,4,6,,,,2,2,5,5,4,5,4,5,4,,,2,nej,68,1,3,,2,7,1,,9,1,,1,
2/1/2021 6:04,2/1/2021 6:07,0,100,206,1,2/1/2021 6:07,anonymous,SV,1,Chrome,88.0.4324.96,Macintosh,1920x1080,,,,,,,,,4,4,4,4,4,4,4,4,,,,,1,4,5,6,1,1,,,,,,,,,,,,,,,,,,,,,0,0,1.509,0,5,5,0,0,1.668,0,3,3,5,3,5,5,5,1,Det är framhastat,1,1,1,,,3,7,99,5,4,4,,,,1,2,4,4,2,4,4,4,4,,1,1,,49,1,6,,2,1,1,,12,1,,1,Nej
2/1/2021 5:54,2/1/2021 6:08,0,100,821,1,2/1/2021 6:08,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,7,7,7,7,7,7,7,7,,,,,7,7,6,6,5,5,4.087,57.321,58.359,14,5.512,47.577,48.867,5,7,1,,,,,,,,,,,,,,,,,38.661,59.875,62.555,4,7,1,1,7,7,7,7,4,Jag väntar ivrigt på ett godkänt covid-19-vaccin.,4,4,4,,,2,7,99,7,7,7,,,,1,1,5,5,6,7,7,4,5,,1,1,,36,1,6,,2,7,1,,11,1,,1,
2/1/2021 6:01,2/1/2021 6:08,0,100,395,1,2/1/2021 6:08,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,2,2,2,4,4,2,3,2,,,,,1,7,4,1,2,2,0,0,6.64,0,0,0,5.126,0,3,3,,,,,,,,,,,,,,,,,0,0,6.849,0,5,2,2,5,5,6,4,4,vill ta vaccin oavsett vilket det blir som erbjuds mig,2,2,2,,,1,7,99,3,1,5,,,,2,2,1,4,5,1,5,2,2,-,1,1,,67,2,3,,2,4,1,,21,1,,1,
2/1/2021 6:01,2/1/2021 6:08,0,100,439,1,2/1/2021 6:08,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,2,2,2,5,1,2,2,2,,,,,2,6,2,2,1,1,,,,,,,,,,,,,,,,,,,,,0,0,16.925,0,7,4,0,0,34.479,0,5,4,3,5,5,7,4,4,Jag har levt isolerad med min familj sedan mars 2020 och skulle gärna vilja återgå till ett något sånär normalt liv igen,3,3,4,,,4,7,99,7,7,1,,,,2,2,1,7,5,3,1,3,1,De kan manipuleras ,1,1,,45,2,4,,2,8,1,,12,1,,3,
2/1/2021 5:55,2/1/2021 6:09,0,100,823,1,2/1/2021 6:09,anonymous,SV,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,2,4,4,5,,,,,4,7,3,4,4,3,,,,,,,,,,,,,,,,,,,,,0,0,29.316,0,7,4,0,0,62.163,0,5,4,5,5,5,7,5,2,Jag vill vänta för att se om det fungerar på längre sikt och eventuella biverkningar.,3,3,4,,,1,7,99,4,1,5,,,,2,1,2,4,4,4,2,4,3,Algoritmer kan misstolkas.,1,1,,71,1,2,,2,1,1,,12,1,,1,Nej
2/1/2021 5:59,2/1/2021 6:09,0,100,596,1,2/1/2021 6:09,anonymous,SV,1,Safari,14.0.2,Macintosh,1440x900,,,,,,,,,6,6,6,7,6,4,4,4,,,,,6,6,6,6,6,7,,,,,,,,,,,0,0,6.8,0,0,0,71.453,0,5,5,,,,,,,0,0,13.173,0,5,4,2,7,7,7,7,4,Jag vill börja leva normalt igen,3,1,3,,,2,7,99,3,3,7,,,,2,1,5,5,5,5,7,5,5,,2,2,Arbetsförmedlingen,25,1,6,,2,2,1,,12,1,,1,
2/1/2021 6:03,2/1/2021 6:10,0,100,393,1,2/1/2021 6:10,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,6,6,6,7,6,6,7,7,,,,,3,6,3,4,5,4,,,,,,,,,,,,,,,,,,,,,0,0,23.622,0,7,2,0,0,40.888,0,6,4,1,7,7,4,7,1,Är osäker på de långvariga effekterna. Om det visas vara utan bieffekter efter 2 år kommer jag att ta vaccinet. ,4,3,4,,,4,7,99,4,1,7,,,,2,2,3,6,5,4,2,4,5,,,1,,21,2,4,,2,7,1,,12,1,,1,
2/1/2021 5:53,2/1/2021 6:10,0,100,1023,1,2/1/2021 6:10,anonymous,SV,1,Chrome,83.0.4103.106,Android 11,360x800,4,5,5,4,4,5,5,5,,,,,,,,,5,7,1,3,,,,,4,4,,,,,,,,,,,13.175,19.397,24.69,3,7.079,22.442,23.795,4,7,7,,,,,,,14.789,57.609,61.313,8,6,5,5,7,7,5,7,3,"Jag vill bli skyddad, samtidigt som jag är rädd för biverkningar ",4,1,2,,Vet ej ,2,7,99,,,,7,7,5,2,2,4,3,5,7,5,3,5,,2,1,,70,2,6,,1,8,1,,12,1,,1,Nej 
2/1/2021 5:59,2/1/2021 6:11,0,100,724,1,2/1/2021 6:11,anonymous,SV,1,Firefox,85,Windows NT 6.1,1920x1080,,,,,,,,,1,1,1,4,2,3,5,4,,,,,4,6,5,2,4,4,0,0,27.228,0,0,0,30.164,0,1,6,,,,,,,,,,,,,,,,,0,0,66.646,0,5,4,1,5,5,6,5,3,Eftersom det är det enda sättet att få bukt på epedemin.,3,3,3,,,1,7,99,5,4,1,,,,2,2,2,2,5,1,4,7,6,,,1,,60,1,5,,2,8,1,,21,1,,1,"Nej, allting fungerade fint."
2/1/2021 6:09,2/1/2021 6:12,0,100,197,1,2/1/2021 6:12,anonymous,SV,1,Chrome,88.0.4324.87,Macintosh,1280x800,,,,,,,,,7,5,4,6,6,6,5,5,,,,,4,6,6,5,5,4,0,0,5.98,0,0,0,7.526,0,6,4,,,,,,,,,,,,,,,,,0,0,16.1,0,6,5,6,7,7,5,4,3,För att det verkar säkert och smittspridningen måste upphöra. Sjukvården klarar inte det.,3,2,4,,,1,7,99,7,7,4,,,,1,1,4,6,2,1,1,1,4,,1,1,,63,2,6,,1,4,1,,11,1,,1,Nä
2/1/2021 5:56,2/1/2021 6:12,0,100,946,1,2/1/2021 6:12,anonymous,SV,1,Safari,14,Macintosh,834x1194,,,,,,,,,4,4,4,5,6,5,5,5,,,,,4,6,3,5,3,1,,,,,,,,,,,,,,,,,,,,,15.487,15.487,39.135,1,7,6,19.667,78.232,82.892,4,6,3,3,6,6,5,6,4,Man måste göra vad man kan för att minska spridningen.,3,2,4,,,4,7,99,7,1,6,,,,1,2,1,2,4,4,5,4,2,Om en bug eller tillfällighet gör så att resultatet blir ojämnt ,1,1,,19,2,4,,2,8,1,,14,1,,,Nej
2/1/2021 6:02,2/1/2021 6:12,0,100,612,1,2/1/2021 6:12,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1920x1080,,,,,,,,,3,3,3,7,1,4,6,5,,,,,4,7,6,4,5,5,0,0,17.52,0,0,0,20.433,0,7,5,,,,,,,,,,,,,,,,,0,0,39.185,0,7,4,3,7,6,6,7,4,hej för att jag inte vill sitta i karantän längre -då jag tillhör en risk grupp,4,2,4,,,2,7,99,7,4,1,,,,2,1,5,5,4,4,2,1,4,,,1,,58,1,4,,2,3,1,,13,1,,3,nej jag tycker det var en mycke bra undersökning
2/1/2021 5:39,2/1/2021 6:13,0,100,2024,1,2/1/2021 6:13,anonymous,SV,1,Edge,18.17763,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,3,4,4,4,,,,,4,5,3,4,5,5,0,0,80.952,0,0,0,3.839,0,5,5,,,,,,,,,,,,,,,,,0,0,16.236,0,5,5,3,6,5,6,5,3,"Om jag är i behov av det, är inte i riskgrupp och ganska frisk.",4,2,2,,,4,7,99,5,4,3,,,,2,1,3,4,5,4,5,5,5,,2,1,,50,2,6,,2,8,1,,11,2,tyska,3,nej
2/1/2021 6:04,2/1/2021 6:13,0,100,524,1,2/1/2021 6:13,anonymous,SV,1,Firefox,84,Windows NT 10.0,1920x1080,,,,,,,,,7,6,7,7,5,7,7,7,,,,,3,7,2,2,2,2,,,,,,,,,,,,,,,,,,,,,0,0,15.619,0,6,3,0,0,19.727,0,6,2,3,6,6,4,7,4,vaccinskydd = bra massdöd = inte så bra. det är inga svåra matematik.,4,2,4,,,1,7,99,2,2,5,,,,2,2,6,4,3,6,6,1,1,racistissk och föredomer som programmare och designer har bakades in i algorithm.,1,1,,58,1,7,,2,1,1,,21,2,engelska,3,
2/1/2021 6:07,2/1/2021 6:13,0,100,338,1,2/1/2021 6:13,anonymous,SV,1,Chrome,88.0.4324.96,Macintosh,1792x1120,,,,,,,,,4,4,4,4,4,2,1,2,,,,,4,3,2,4,4,3,,,,,,,,,,,0,0,12.651,0,0,0,8.203,0,5,3,,,,,,,0,0,6.81,0,5,6,2,4,3,4,4,1,Jag litar inte på det.,1,2,1,,,2,7,99,5,3,4,,,,2,1,1,3,4,4,3,4,4,,1,1,,29,2,4,,2,1,1,,8,1,,1,
2/1/2021 6:07,2/1/2021 6:13,0,100,364,1,2/1/2021 6:13,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,7,7,7,7,5,7,7,7,,,,,5,5,2,3,6,6,,,,,,,,,,,,,,,,,,,,,0,0,12.36,0,7,3,0,0,23.107,0,5,3,3,7,7,7,6,4,Jag tycker restriktionerna är jobbiga och vi behöver leva mer som tidigare för att må bra. ,4,4,4,,,1,7,99,5,5,5,,,,1,1,5,5,3,6,4,3,6,,1,2,nej inte på rak arm,36,1,7,,2,8,1,,12,1,,1,
2/1/2021 6:06,2/1/2021 6:13,0,100,404,1,2/1/2021 6:13,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,4,4,3,5,1,4,3,5,,,,,,,,,3,4,4,7,,,,,3,5,0.965,5.607,8.984,2,0.865,4.7,9.241,3,6,5,,,,,,,,,,,,,,,,,0.916,10.998,11.788,3,1,5,5,2,2,6,3,1,"Jag är ung , jag är frisk utan underliggande sjukdomar och jag har haft covid ",3,3,2,4,Professorer jag följer aktivt ,1,7,99,,,,2,3,2,2,1,4,5,5,1,6,6,3,Tidigare händelser gör inte alltid framtiden rättvisa ,1,1,,27,1,4,,2,2,1,,20,1,,2,Nej 
2/1/2021 6:04,2/1/2021 6:13,0,100,564,1,2/1/2021 6:13,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,3,3,4,3,6,4,3,3,,,,,1,1,1,1,2,2,,,,,,,,,,,0,0,1.712,0,0,0,1.2,0,2,2,,,,,,,2.587,2.587,3.149,1,3,4,4,2,3,1,2,1,inte efektiv,1,1,1,,,4,7,99,1,7,5,,,,2,1,2,4,7,1,1,4,2,bad statistics,,1,,32,2,6,,2,1,1,,11,1,,3,
2/1/2021 5:47,2/1/2021 6:14,0,100,1565,1,2/1/2021 6:14,anonymous,SV,1,Firefox,85,Windows NT 10.0,1536x864,,,,,,,,,7,7,7,7,7,7,7,7,,,,,6,7,6,4,6,6,,,,,,,,,,,,,,,,,,,,,0,0,130.156,0,7,3,0,0,906.001,0,7,1,1,7,7,7,7,4,det är en självklarhet så man slipper smittas eller smitta andra.,4,4,4,,,1,7,99,1,2,7,,,,1,2,2,4,5,3,7,4,5,,2,1,,52,1,6,,2,6,1,,12,1,,1,
2/1/2021 6:08,2/1/2021 6:14,0,100,350,1,2/1/2021 6:14,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,320x640,5,5,5,5,5,5,5,5,,,,,,,,,5,5,4,3,,,,,5,5,,,,,,,,,,,,,,,,,,,,,1.359,5.722,6.278,2,6,6,1.497,2.119,3.43,2,5,3,3,6,5,4,6,2,Allergisk,4,4,4,,,1,7,99,,,,5,5,5,2,2,4,4,3,5,4,4,4,,1,1,,54,2,6,,2,1,1,,4,1,,1,
2/1/2021 6:02,2/1/2021 6:14,0,100,724,1,2/1/2021 6:14,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,4,4,4,5,4,5,5,4,,,,,,,,,4,7,4,2,,,,,4,4,,,,,,,,,,,,,,,,,,,,,17.6,17.6,29.226,1,7,3,8.059,21.116,31.201,3,6,2,2,6,6,7,6,4,Vi måste se till att få slut på pandemin och då ställer jag upp för att underlätta ,4,3,4,,,2,7,99,,,,5,1,5,2,2,4,4,4,4,5,4,5,,1,1,,65,1,6,,2,6,1,,11,1,,1,
2/1/2021 6:02,2/1/2021 6:15,0,100,757,1,2/1/2021 6:15,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,4,4,5,5,5,,,,,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,3.734,3.734,6.287,1,6,5,13.506,17.205,24.776,3,6,5,5,5,6,5,5,3,Jag svarar på frågor vad jag tror och känner för,4,3,4,,,1,7,99,5,4,5,,,,2,1,4,3,4,5,5,6,6,,1,1,,47,1,3,,1,6,1,,4,2,Thai,3,Nej
2/1/2021 6:05,2/1/2021 6:15,0,100,568,1,2/1/2021 6:15,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,4,4,4,4,,,,,4,5,2,3,4,4,,,,,,,,,,,,,,,,,,,,,0,0,16.255,0,5,5,0,0,59.185,0,4,5,4,4,5,6,5,3,kanske enda chansen till att få vaccin,2,3,3,,,4,7,99,3,3,5,,,,1,1,2,2,2,5,3,2,4,,3,1,,57,2,3,,2,8,1,,21,1,,1,
2/1/2021 6:00,2/1/2021 6:15,0,100,958,1,2/1/2021 6:15,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,7,4,6,6,6,,,,,6,4,5,4,6,5,0,0,49.277,0,0,0,32.318,0,7,7,,,,,,,,,,,,,,,,,0,0,73.807,0,6,4,2,7,6,4,6,2,Jag är ännu säker om biverkningar .Den alldeles korta tiden för att bedöma dess  möjliga biverkningar på längre sikt.,4,4,4,,,2,7,99,5,5,2,,,,2,2,5,7,6,3,4,5,5,,1,2,"EMA, läkemedelsverket, transportstyrelsen,...............me många andra.",67,2,7,,1,3,1,,12,2,Persiska,3,"Det borde förklaras mer klart vad det är syftet med genomförande ,ändamålet eller ändamålen med undersökningen. Jag tycker att det är en skyldighet. Är det möjligt att ni har förklarat och jag har missat det? Undrar jag!"
2/1/2021 5:58,2/1/2021 6:16,0,100,1039,1,2/1/2021 6:16,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.3,1920x1080,,,,,,,,,6,6,6,6,6,6,6,6,,,,,6,7,3,2,4,4,0,0,13.322,0,0,0,19.227,0,6,3,,,,,,,,,,,,,,,,,0,0,6.24,0,6,6,2,6,5,7,7,4,Jag har svarat med min egen kunskap och vad jag läst och hört efter bästa förmåga.,4,3,4,,,2,7,99,3,1,6,,,,1,2,2,3,2,6,6,6,4,,1,2,nej,77,1,12,mätningslära,2,1,1,,17,1,,1,nej
2/1/2021 6:09,2/1/2021 6:16,0,100,425,1,2/1/2021 6:16,anonymous,SV,1,Edge,87.0.664.60,Windows NT 10.0,1280x720,,,,,,,,,6,6,6,7,1,6,6,5,,,,,5,6,2,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,28.833,0,7,5,0,0,20.515,0,6,5,4,7,6,6,6,3,Viktigt att så många som möjligt vaccinerar sig men vill vänta tills fler har vaccinerat sig för att uppmärksamma eventuella allvarliga biverkningar.,4,4,3,,,1,7,99,6,4,1,,,,2,2,5,6,3,4,3,3,4,,1,1,,24,2,6,,2,6,1,,14,1,,1,
2/1/2021 6:05,2/1/2021 6:16,0,100,658,1,2/1/2021 6:16,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,3,2,2,6,6,2,2,2,,,,,4,2,2,4,3,2,,,,,,,,,,,,,,,,,,,,,0,0,27.091,0,7,4,0,0,30.684,0,2,5,6,3,2,3,1,2,Jag tror inte om vaccin som ar tested i flera manaden istallet flera ar.,1,3,4,,,4,7,99,5,7,6,,,,2,2,3,5,4,7,5,5,3,vet ej,2,1,,51,2,5,,2,5,1,,12,2,polsk,3,"nej, tack"
2/1/2021 6:04,2/1/2021 6:16,0,100,722,1,2/1/2021 6:16,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1680x1050,,,,,,,,,5,5,5,6,5,5,6,6,,,,,4,5,5,4,5,5,,,,,,,,,,,0,0,29.315,0,0,0,20.062,0,6,6,,,,,,,0,0,45.446,0,5,4,3,5,5,5,6,4,det är säkert,4,4,4,,,4,7,99,3,3,5,,,,2,2,5,5,4,4,3,4,4,,2,2,nej,66,1,6,,2,1,1,,16,1,,1,
