StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q417_First Click,Q417_Last Click,Q417_Page Submit,Q417_Click Count,Q420,Q421,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/27/2021 11:58,1/27/2021 12:10,0,100,667,1,1/27/2021 12:10,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,6,6,6,6,6,5,5,5,,,,,,,,,4,6,4,5,,,,,5,4,5.369,25.268,25.719,3,4.043,62.032,63.376,5,5,2,,,,,,,8.043,12.001,14.839,4,6,3,2,6,5,6,4,Ik vertrouw op de medische wetenschap en wil graag dmv vaccineren bijdragen aan het stopzetten van het virus,3,2,3,,,1,7,99,,,,5,2,6,2,2,4,6,4,4,5,4,5,,2,1,,63,1,2,,2,6,1,,6,1,,1,
1/27/2021 11:58,1/27/2021 12:10,0,100,724,1,1/27/2021 12:10,anonymous,NL,1,Safari,14,Macintosh,1440x900,,,,,,,,,3,4,4,5,5,6,6,6,,,,,6,6,5,2,4,5,,,,,,,,,,,0,0,54.179,0,6,2,0,0,78.088,0,6,2,2,6,6,7,4,omdat ik dubbel in de doelgroep val. leeftijd en COPD en voor iedere andere soort injectie zoals griep zijn er ook geen twijfels. het is beter te voorkomen dat je ziek word ,4,3,4,,,3,7,99,6,6,7,,,,2,2,5,6,4,5,6,3,5,,2,1,,65,2,4,,2,5,1,,2,1,,1,
1/27/2021 12:06,1/27/2021 12:10,0,100,254,1,1/27/2021 12:10,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,0,0,5.821,0,0,0,5.24,0,4,4,,,,,,,0,0,3.357,0,4,4,4,4,4,4,2,ik laat mij niet vaccineren,2,2,2,,,3,7,99,4,4,4,,,,2,2,4,4,7,4,4,4,4,,,1,,65,2,4,,2,2,1,,7,1,,1,nee
1/27/2021 11:57,1/27/2021 12:10,0,100,825,1,1/27/2021 12:10,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,6,6,5,5,5,,,,,6,6,3,4,4,4,,,,,,,,,,,0,0,124.832,0,6,4,0,0,81.698,0,6,3,3,5,5,5,4,ik ben al gevaccineerd omdat ik corona patienten verpleeg ,4,3,4,,,2,7,99,4,2,6,,,,2,2,5,6,3,5,5,4,4,,,1,,54,2,4,,1,6,1,,12,1,,1,
1/27/2021 12:06,1/27/2021 12:10,0,100,250,1,1/27/2021 12:10,anonymous,NL,1,Safari,4,Android 10,360x771,5,5,5,4,5,5,5,4,,,,,,,,,5,6,4,3,,,,,6,7,,,,,,,,,,,1.449,1.449,23.771,1,6,4,1.856,2.841,10.864,2,5,4,5,6,6,7,3,Beschermong,3,3,4,3,Hoog,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:03,1/27/2021 12:12,0,100,553,1,1/27/2021 12:12,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,412x869,4,4,4,3,2,5,4,5,,,,,,,,,4,5,4,4,,,,,4,4,,,,,,,,,,,2.393,2.393,3.433,1,4,4,4.034,4.034,4.857,1,4,5,5,4,3,3,1,Omdat ik vind dat het niet werkt,1,1,1,,,3,7,99,,,,3,3,3,2,2,4,3,4,3,3,4,4,,3,1,,22,2,1,,2,4,1,,9,1,,1,.
1/27/2021 12:03,1/27/2021 12:12,0,100,547,1,1/27/2021 12:12,anonymous,NL,1,Safari,4,Android 11,339x753,5,5,4,6,5,5,4,5,,,,,,,,,5,6,1,4,,,,,6,4,,,,,,,,,,,9.38,26.709,30.272,7,7,5,15.626,33.114,37.085,9,6,6,7,5,6,5,4,Ik wil geen ander besmetten.,2,2,2,,,1,7,99,,,,4,6,5,2,1,5,4,4,6,6,6,5,,1,2,De toeslagenaffaire.,50,2,3,,2,9,1,,7,1,,1,Nee
1/27/2021 12:04,1/27/2021 12:13,0,100,502,1,1/27/2021 12:13,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,1,1,1,7,1,1,7,7,,,,,7,7,1,4,5,3,0,0,19.066,0,0,0,8.777,0,7,2,,,,,,,0,0,45.879,0,7,2,3,7,7,7,4,Ik laat mij zeker inenten !!,4,2,4,,,2,7,99,5,1,7,,,,2,1,4,7,4,1,6,4,3,omdat dat niet te vertrouwen is,,1,,68,1,2,,2,5,1,,3,1,,1,neen
1/27/2021 12:02,1/27/2021 12:13,0,100,662,1,1/27/2021 12:13,anonymous,NL,1,Safari,4,Android 10,360x760,4,3,3,4,3,1,4,4,,,,,,,,,7,3,1,4,,,,,6,5,4.5,4.5,5.766,1,2.392,3.85,5.301,2,7,5,,,,,,,1.937,3.2,5.393,2,3,5,6,5,5,4,4,Wil verder zonder risico's,2,2,2,,,3,7,99,,,,7,4,7,2,2,2,2,1,3,5,3,7,,2,1,,82,1,4,,2,3,1,,3,1,,1,Geen
1/27/2021 11:57,1/27/2021 12:13,0,100,1006,1,1/27/2021 12:13,anonymous,NL,1,Chrome,77.0.3865.120,Windows NT 10.0,1280x720,,,,,,,,,1,1,1,5,1,1,1,1,,,,,1,1,1,4,1,1,0,0,42.692,0,0,0,15.757,0,4,5,,,,,,,0,0,61.912,0,3,6,7,2,1,4,1,"Ik ben geen proefkonijn, wie weet wat het vaccin op de lange termijn met mensen doet? Wat kunnen de bijwerkingen zijn in 5 of 10 jaar?",1,1,1,,,3,7,99,3,2,1,,,,1,1,1,1,5,1,3,1,1,kijk naar de toeslagen-affaire,3,2,De belastingsdienst gebruikt ze,48,1,4,,2,2,1,,13,1,,1,
1/27/2021 11:56,1/27/2021 12:13,0,100,1042,1,1/27/2021 12:13,anonymous,NL,1,Safari iPad,14.0.2,iPad,768x1024,4,4,4,5,2,5,4,4,,,,,,,,,3,6,2,2,,,,,3,3,19.16,22.414,23.918,3,48.872,53.391,54.401,2,6,4,,,,,,,14.174,31.612,33.132,3,6,4,3,6,6,6,3,Dit ligt eraan hoe de bewaarmogelijkheden en distributiemethoden van dit vaccin zijn. ,4,2,4,,,1,7,99,,,,6,4,5,2,2,4,2,3,1,3,2,3,"De algoritmen vaak de enige bron zijn waar men zich op baseert , de mens erachter gaat verloren ",,2,Toeslagen beleid ,61,2,9,WO Propadeuse,2,2,1,,13,1,,1,De vragen over het gemiddelde gezinsinkomen vindt ik niet relevant 
1/27/2021 11:57,1/27/2021 12:14,0,100,984,1,1/27/2021 12:14,anonymous,NL,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,5,5,5,5,4,6,5,5,,,,,4,6,3,2,4,4,1.935,29.389,31.92,6,3.448,25.226,38.651,4,6,3,,,,,,,126.512,160.274,163.439,8,5,3,3,5,5,5,4,Ik wil gevaccineerd worden omdat ik alle vertrouwen heb in de EMA en ik in de risicogroep val. Ik laat mij eigenlijk altijd vaccineren als dit geadviseerd wordt door huisarts ( bv. griepprik),4,3,3,,Huisarts,2,7,99,6,5,7,,,,2,1,5,5,3,4,5,3,4,,2,1,,49,2,4,,1,2,1,,10,1,,1,
1/27/2021 12:04,1/27/2021 12:15,0,100,662,1,1/27/2021 12:15,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,1078x674,6,6,6,7,6,7,7,7,,,,,,,,,7,7,2,1,,,,,7,6,,,,,,,,,,,8.115,14.405,15.572,2,7,4,8.805,13.045,21.698,4,6,2,2,7,6,7,4,Ik ben 78 dus zit in de gevarenzone ,4,4,4,,,1,7,99,,,,6,1,7,2,2,4,4,3,6,5,6,7,,2,2,Nee,78,1,2,,2,7,1,,2,1,,1,Nee
1/27/2021 12:00,1/27/2021 12:15,0,100,900,1,1/27/2021 12:15,anonymous,NL,1,Edge,88.0.705.53,Windows NT 10.0,1440x900,,,,,,,,,5,5,5,5,5,5,5,5,,,,,4,6,2,2,4,4,,,,,,,,,,,0,0,23.96,0,6,3,0,0,9.852,0,6,2,2,6,6,5,4,Ik vind het belangrijk om gevaccineerd te worden om het even met welk vaccin.,4,3,4,,,1,7,99,4,4,6,,,,2,2,3,7,5,4,6,4,5,,1,1,,78,1,4,,2,4,1,,12,1,,1,
1/27/2021 12:12,1/27/2021 12:17,0,100,302,1,1/27/2021 12:17,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,4,4,4,4,4,,,,,3,3,3,2,4,4,0,0,5.47,0,0,0,4.535,0,7,6,,,,,,,0,0,7.786,0,4,4,4,4,4,4,3,eigenlijk weet ik 't gewoon nog niet. vind t hele moeilijke materie,3,3,3,,,3,7,99,4,4,4,,,,2,1,4,4,4,4,4,4,4,,2,1,,49,2,2,,1,2,1,,3,1,,1,
1/27/2021 12:07,1/27/2021 12:17,0,100,612,1,1/27/2021 12:17,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,4,4,4,5,5,3,4,4,,,,,,,,,2,6,2,2,,,,,3,3,47.318,57.57,59.685,5,1.922,8.316,8.997,5,6,5,,,,,,,3.05,3.806,5.572,2,5,5,5,5,6,4,4,Er moet zoveel mogelijk gevaccineerd worden voor groepsimmuniteit te krojgen,4,3,3,,,3,7,99,,,,5,2,5,2,2,2,3,4,5,5,4,3,?,,1,,51,2,4,,1,9,1,,12,1,,1,
1/27/2021 12:06,1/27/2021 12:17,0,100,666,1,1/27/2021 12:17,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,800x1280,5,5,5,5,5,5,5,5,,,,,,,,,4,5,3,5,,,,,5,4,0,0,55.986,0,17.04,17.04,18.826,1,5,6,,,,,,,0,0,49.641,0,4,5,5,5,5,4,3,"Ik laat mij vaccineren. Met welk vaccin maakt mij niet zoveel uit. Ik wil zo snel mogelijk een vaccinatie, zodat ik mijn gezin in Azië weer kan bezoeken.",3,3,4,,,2,7,99,,,,4,4,5,1,2,4,4,2,5,5,5,4,,1,2,Nee,59,1,2,,2,9,1,,9,1,,1,Nee
1/27/2021 12:01,1/27/2021 12:17,0,100,973,1,1/27/2021 12:17,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,800x1280,3,3,3,5,3,4,4,4,,,,,,,,,5,7,3,4,,,,,4,4,,,,,,,,,,,0,0,4.795,0,7,4,0,0,6.78,0,6,3,5,6,6,6,4,Ik heb geen enkele overweging gelezen die mij daarom doen besluiten om negatief te zijn en daarom mij niet te laten vaccineren. ,4,3,4,,,1,7,99,,,,7,1,4,1,2,4,4,5,4,3,4,4,,3,2,Computers,66,1,9,'+ cursus op HBO,2,6,1,,7,1,,1,Vraag over de regelgeving 
1/27/2021 12:00,1/27/2021 12:18,0,100,1027,1,1/27/2021 12:18,anonymous,NL,1,Safari,4,Android 10,360x780,5,5,4,5,5,5,7,4,,,,,,,,,5,5,3,3,,,,,4,4,,,,,,,,,,,13.662,21.661,57.941,2,5,4,11.513,38.221,42.477,4,6,5,3,6,5,5,4,Corona is voor mij gevaarlijk daar ik mnog andere aandoeningen heb,4,2,3,,,1,7,99,,,,5,1,5,2,2,5,5,5,3,3,3,4,,,2,Toeslagen,65,1,4,,2,5,1,,10,1,,1,Nee
1/27/2021 11:53,1/27/2021 12:18,0,100,1458,1,1/27/2021 12:18,anonymous,NL,1,Chrome,88.0.4324.96,Macintosh,1600x900,,,,,,,,,5,5,5,5,5,5,5,5,,,,,4,5,3,4,5,5,,,,,,,,,,,0,0,62.819,0,6,4,0,0,55.353,0,5,3,3,6,6,5,4,ik vind het belangrijk om mezelf en mijn omgeving te beschermen tegen besmetting met covid,4,2,4,,,2,7,99,5,2,6,,,,2,2,4,5,3,5,6,4,4,,,1,,68,2,4,,2,8,1,,13,1,,1,nee
1/27/2021 12:00,1/27/2021 12:18,0,100,1087,1,1/27/2021 12:18,anonymous,NL,1,Edge,88.0.705.53,Windows NT 10.0,1600x900,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,0,0,23.883,0,5,4,0,0,42.283,0,3,3,3,5,5,5,3,Reactie in van gebruikers zijn belangrijk. Positieve berichten maken een keuze ook makelijker.,3,3,3,4,Werking en reacties ,3,7,99,5,4,5,,,,2,2,5,5,4,3,4,4,4,,,2,Kan zo niet een voorbeeld geven.,67,1,2,,2,7,1,,5,1,,1,Geen opmerkingen.
1/27/2021 12:15,1/27/2021 12:18,0,100,212,1,1/27/2021 12:18,anonymous,NL,1,Chrome,87.0.4280.88,Macintosh,1280x800,,,,,,,,,4,4,4,4,4,4,4,4,,,,,5,4,4,4,5,4,0,0,5.744,0,0,0,18.272,0,7,5,,,,,,,0,0,5.823,0,5,5,5,5,4,4,3,wanneer het moet om weeer dingen te kunnen doen,2,3,3,,,3,7,99,5,4,4,,,,2,1,4,4,4,3,3,4,5,,3,1,,21,2,2,,2,2,1,,7,1,,1,
1/27/2021 12:09,1/27/2021 12:18,0,100,553,1,1/27/2021 12:18,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 6.3,1152x720,,,,,,,,,4,4,4,4,4,3,4,3,,,,,4,4,4,5,4,4,0,0,11.112,0,0,0,10.261,0,5,5,,,,,,,0,0,18.105,0,3,3,4,3,3,3,3,ik vind het wel spannend voor mijn kinderen die nog kinderen willen. kan het geen kwaad. er zijn hier nog geen resultsten. ik heb al kinderen en ben een stuk ouder. dus ik wil wel een inenting,4,4,4,,,2,7,99,4,6,4,,,,1,2,3,3,5,5,4,6,4,,1,1,,50,2,4,,1,5,1,,12,1,,1,
1/27/2021 12:08,1/27/2021 12:19,0,100,688,1,1/27/2021 12:19,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,5,5,6,6,,,,,4,6,5,4,4,4,,,,,,,,,,,21.734,21.734,24.078,1,7,4,60.227,60.227,64.154,1,7,4,4,7,7,7,4,Ik neem elke soort corona injecties die mij aangeboden worden. Ik leef nu constant in angst om ziek te worden,4,3,4,,,3,7,99,7,7,6,,,,1,1,3,3,5,4,3,2,4,,,1,,75,2,1,,2,2,1,,4,1,,1,nee
1/27/2021 12:04,1/27/2021 12:20,0,100,957,1,1/27/2021 12:20,anonymous,NL,1,Chrome,83.0.4103.106,Linux x86_64,1280x800,,,,,,,,,5,4,5,6,5,6,6,6,,,,,6,7,2,4,5,5,2.322,7.729,9.741,3,3.548,6.284,8.668,2,6,3,,,,,,,1.378,2.772,4.9,3,6,2,3,6,6,7,4,Heb veel vertrouwen in het vaccin. Wil mezelf en ook de maatschappij veilig maken  voor corona,4,4,4,,,1,7,,7,3,6,,,,2,2,5,7,5,5,3,5,5,,3,2,Belastingdienst maakt gebruik van algoritmen,70,1,3,,2,7,1,,12,1,,1,Geen probleem met algoritme indien de input hiervan verantwoord is.
1/27/2021 12:18,1/27/2021 12:21,0,100,169,1,1/27/2021 12:21,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1600x900,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,5,0,0,3.35,0,3.825,3.825,7.028,1,5,5,,,,,,,3.198,3.198,4.763,1,6,5,6,6,5,5,4,"kan nooit kwaad
",3,3,3,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:06,1/27/2021 12:22,0,100,920,1,1/27/2021 12:22,anonymous,NL,1,Chrome,87.0.4280.101,Android 10,361x722,6,4,4,5,6,7,6,4,,,,,,,,,3,6,5,3,,,,,3,4,9.506,71.573,73.892,6,12.564,45.032,47.266,7,7,6,,,,,,,19.408,70.68,74.38,9,3,5,3,7,6,6,4,Ik heb een zwakke gezondheid en wil mezelf en andere beschermen.,4,2,4,,,1,7,99,,,,7,6,6,2,2,2,2,4,6,2,6,3,Men beter op basis van situatie kan kijken,1,1,,40,1,1,,2,2,1,,12,1,,1,
1/27/2021 12:10,1/27/2021 12:23,0,100,732,1,1/27/2021 12:23,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,320x658,5,5,5,6,4,6,5,5,,,,,,,,,4,5,4,3,,,,,4,4,4.201,11.991,13.129,2,7.116,20.475,21.626,3,7,6,,,,,,,11.615,33.608,37.951,3,5,3,4,5,5,6,3,Wordt gezegd  goed voor 65+,3,2,3,,,1,7,99,,,,5,5,5,2,2,5,6,3,4,4,5,4,,,1,,72,2,4,,2,3,1,,10,1,,1,
1/27/2021 12:16,1/27/2021 12:24,0,100,467,1,1/27/2021 12:24,anonymous,NL,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,6,6,6,6,6,6,6,6,,,,,,,,,6,6,3,4,,,,,6,6,6.967,12.502,13.401,2,6.976,13.934,19.416,2,6,5,,,,,,,8.751,12.054,15.001,2,5,2,4,6,6,4,4,"Wat is de andere optie, corona? ",3,3,4,,,3,7,99,,,,6,2,6,2,2,6,6,5,5,6,4,5,,2,1,,68,2,2,,2,8,1,,12,1,,1,
1/27/2021 12:12,1/27/2021 12:24,0,100,713,1,1/27/2021 12:24,anonymous,NL,1,Safari iPhone,12.1.2,iPhone,320x568,1,1,1,4,3,2,4,4,,,,,,,,,2,3,2,2,,,,,2,1,,,,,,,,,,,11.968,74.619,76.556,5,5,6,4.686,26.169,31.079,7,3,7,4,3,2,3,2,Niet bewezen methode. Geen klassiek vaccin.,2,2,2,3,Zelf onderzoek,1,7,99,,,,4,7,1,2,2,4,5,5,1,3,2,2,Geen toezicht.,1,2,Neen,57,1,4,,2,7,1,,2,1,,1,Geen
1/27/2021 12:15,1/27/2021 12:24,0,100,524,1,1/27/2021 12:24,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,360x740,5,4,4,5,5,5,5,5,,,,,,,,,4,7,4,4,,,,,4,5,,,,,,,,,,,0.928,11.048,11.851,2,5,5,18.256,33.052,34.178,4,7,2,3,4,6,6,4,"Op weg naar vrij bewegen,  staan enz",3,3,4,,,1,7,99,,,,5,4,7,1,2,2,2,5,4,5,5,4,,,1,,46,2,4,,2,7,1,,7,1,,1,
1/27/2021 12:08,1/27/2021 12:25,0,100,1022,1,1/27/2021 12:25,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x869,5,4,5,5,5,5,5,6,,,,,,,,,3,5,3,4,,,,,5,5,6.514,6.514,10.502,1,2.606,2.606,8.046,1,5,5,,,,,,,11.042,12.639,22.321,2,5,6,6,4,6,5,4,Ik kan er niet bij dat te weinig vaccins beschikbaar  zijn en er ook nog ruzie  om maken ,1,1,2,,,3,7,99,,,,7,6,6,2,2,5,4,4,4,4,5,5,,1,1,,61,1,4,,2,7,1,,6,1,,1,
1/27/2021 12:20,1/27/2021 12:26,0,100,335,1,1/27/2021 12:26,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,0,0,2.828,0,0,0,2.151,0,4,4,,,,,,,0,0,11.537,0,4,4,7,7,4,7,4,HET MOET DENK IK I.V.M R.I.V BESMETINGEN TE VOORKOMEN ,2,2,2,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 12:16,1/27/2021 12:26,0,100,609,1,1/27/2021 12:26,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x846,6,6,6,7,7,4,5,5,,,,,,,,,4,7,1,4,,,,,7,5,,,,,,,,,,,8.338,8.338,18.102,1,7,6,12.974,14.633,17.446,3,4,6,6,5,5,6,4,Het is belangrijk om je tegen  Covid19 te beschermen maar ook voor anderen. ,4,4,4,,,2,7,99,,,,7,7,7,2,2,7,7,2,1,1,7,7,,1,1,,41,2,4,,2,3,1,,7,1,,1,
1/27/2021 12:12,1/27/2021 12:26,0,100,873,1,1/27/2021 12:26,anonymous,NL,1,Chrome,71.0.3578.99,Android 9,360x740,4,4,5,5,5,4,5,5,,,,,,,,,1,7,4,5,,,,,3,2,1.574,22.475,44.178,12,3.444,7.999,15.899,3,7,6,,,,,,,6.527,10.778,20.625,5,6,3,1,5,7,6,4,Ik wil mij laten inenten om mijzelf en mijn omgeving te beschermen tegen de Corona bacterie. ,3,2,4,,,1,7,99,,,,6,4,6,2,2,4,7,5,2,3,6,1,Computer programma's niet flexibel zijn terwijl je dat wel moet zijn in die beoordelingen.,1,2,Toeslagen affaire ,59,1,4,,2,9,1,,3,1,,1,
1/27/2021 12:04,1/27/2021 12:26,0,100,1358,1,1/27/2021 12:26,anonymous,NL,1,Safari iPhone,Unknown,iPhone,414x896,6,6,6,7,6,6,7,6,,,,,,,,,6,7,6,6,,,,,5,5,,,,,,,,,,,4.169,4.169,109.949,1,7,6,66.462,66.462,81.787,1,5,6,5,6,6,5,4,Ik wil me graag laten inenten op het moment dat het vaccin beschikbaar komt voor mij omdat ik mijn naasten en de kwetsbare ouderen wil helpen beschermen,3,2,3,,,2,7,99,,,,5,4,6,2,2,5,5,4,5,5,4,5,,2,2,Algoritmes worden tegenwoordig voor alles gebruikt en ook zeker door de overheidsinstellingen,20,2,2,,1,8,1,,10,1,,1,Nette vragenlijst met duidelijk geformuleerde vragen
1/27/2021 12:11,1/27/2021 12:27,0,100,982,1,1/27/2021 12:27,anonymous,NL,1,Opera,61.2.3076.56749,Linux,600x960,1,2,2,5,5,4,4,3,,,,,,,,,2,2,1,4,,,,,1,1,16.779,16.779,17.731,1,9.424,9.424,10.348,1,2,7,,,,,,,16.988,16.988,25.2,1,1,7,7,3,3,2,2,"Veel te snel, zonder normale testen zomaar op eens goed!!



",1,1,1,,,2,7,99,,,,4,1,5,2,1,3,4,6,1,3,2,2,De rationele emoties ontbreken,2,2,De toestand met de kindertoeslag affaire.,50,1,4,,2,9,1,,6,1,,,.
1/27/2021 12:19,1/27/2021 12:28,0,100,519,1,1/27/2021 12:28,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 6.3,1366x768,,,,,,,,,4,4,4,5,3,4,4,4,,,,,3,3,3,1,4,3,0,0,15.391,0,0,0,23.028,0,6,6,,,,,,,0,0,23.972,0,1,6,6,4,3,3,2,Ik weet het nog niet. Vallen ook doden door Wil meer info en weet nog niet kon in niet invullen. ,3,3,3,,,2,7,99,5,5,4,,,,2,2,4,4,2,4,4,4,3,Er moeten dan wel de juiste gegevens worden ingevuld. EN JA dat gebeurt door mensjes,3,1,,61,2,4,,2,2,1,,2,1,,1,
1/27/2021 11:03,1/27/2021 12:28,0,100,5065,1,1/27/2021 12:28,anonymous,NL,1,Chrome,88.0.4324.93,Android 8.0.0,360x720,7,6,5,7,5,6,6,6,,,,,,,,,6,5,1,4,,,,,5,4,1.749,405.748,406.648,5,15.274,20.889,23.745,3,7,2,,,,,,,20.18,40.52,43.518,4,6,2,1,7,7,5,4,Ik wil graag immuun worden voor dit virus! Dit vaccin zal daar bij helpen. ,3,1,3,,,2,7,99,,,,6,1,7,2,2,1,1,2,7,2,5,6,,2,1,,49,1,5,,2,5,1,,3,1,,1,"Nee, succes met het onderzoek. "
1/27/2021 12:13,1/27/2021 12:28,0,100,891,1,1/27/2021 12:28,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,1138x712,4,4,4,5,4,4,5,5,,,,,,,,,4,5,4,3,,,,,3,3,,,,,,,,,,,4.663,6.077,6.838,3,6,5,16.086,16.893,17.701,2,4,3,4,5,5,6,4,"Ik weet hoe gevaarlijk corona is, en wil alles doen om het niet te krijgen",2,2,2,,,3,7,99,,,,5,1,5,1,2,4,4,5,3,5,5,3,Er geen gevoel bij zit,,1,,55,1,4,,2,2,1,,5,1,,1,Nee
1/27/2021 12:23,1/27/2021 12:28,0,100,306,1,1/27/2021 12:28,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1680x1050,,,,,,,,,4,4,4,5,3,4,4,4,,,,,3,6,4,2,4,4,0,0,5.485,0,0,0,1.534,0,5,5,,,,,,,0,0,1.521,0,5,3,3,4,4,4,3,meewerken aan oplossing,4,3,4,4,veel informatie opnemen,3,7,99,5,6,5,,,,1,1,3,3,5,3,5,3,3,geen bewijs,2,1,,48,2,4,,2,2,1,,7,1,,1,nee
1/27/2021 11:45,1/27/2021 12:29,0,100,2620,1,1/27/2021 12:29,anonymous,NL,1,Firefox,84,Windows NT 10.0,1280x720,,,,,,,,,1,1,1,1,1,1,1,1,,,,,2,2,2,2,3,2,,,,,,,,,,,2001.479,2001.752,2003.35,2,6,6,3.351,3.351,5.152,1,2,6,7,3,3,4,1,"vertrouw het niet, het is veel te snel ontwikkeld, bijwerkingen op lange termijn zijn niet duidelijk",1,1,1,,,3,7,99,2,2,1,,,,2,1,2,1,4,1,3,4,2,geen idee,1,1,,48,2,5,,2,4,1,,5,1,,1,
1/27/2021 12:13,1/27/2021 12:29,0,100,959,1,1/27/2021 12:29,anonymous,NL,1,Safari iPhone,12.1.2,iPhone,320x568,2,2,2,4,2,2,2,2,,,,,,,,,4,4,4,2,,,,,4,4,1.759,26.686,27.597,4,3.487,45.807,79.138,5,4,5,,,,,,,6.265,95.006,98.774,11,4,4,5,6,6,6,3,Ik ga ervan uit dat het veilig is en het maakt dan niet uit van welke fabrikant het afkomt ,1,1,1,,,2,7,99,,,,7,4,4,1,1,1,1,4,1,5,6,4,,,1,,58,2,1,,2,4,1,,3,1,,1,Geen
1/27/2021 12:19,1/27/2021 12:31,0,100,680,1,1/27/2021 12:31,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1360x768,,,,,,,,,4,4,4,4,3,5,5,4,,,,,3,5,3,2,4,4,0,0,28.908,0,0,0,33.509,0,7,5,,,,,,,0,0,43.265,0,5,4,4,5,5,4,4,gezien mijn leeftijd en de consequenties van niet vaccineren laat ik mij wel vaccineren.,3,2,3,,,2,7,99,6,2,5,,,,2,2,3,3,4,3,5,4,4,,,1,,77,2,2,,2,5,1,,10,1,,2,
1/27/2021 12:26,1/27/2021 12:31,0,100,308,1,1/27/2021 12:31,anonymous,NL,1,Safari,14.0.1,Macintosh,1440x900,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,0,0,2.692,0,4,4,0,0,3.412,0,4,4,4,4,4,4,3,-,3,3,3,,,3,7,99,4,4,4,,,,1,2,4,4,4,4,4,4,4,,2,1,,27,2,4,,1,4,1,,10,1,,1,-
